League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Brazil Serie C,2023-07-17,16:00:00,13,Volta Redonda,Amazonas,2.15,2.9,3.3,1.06,6.55,1.46,2.45,2.45,1.49,1.53,2.34,2.05,1.73,1.28,1.32,1.61,2.17,2.17,1.68,1.34,3.02,1.42,9.2,3.28,0.0,1.53,1.95,2.33,0.0
Iceland Úrvalsdeild,2023-07-17,16:15:00,15,Stjarnan,Valur,3.1,3.75,1.91,1.02,13.0,1.12,5.5,1.4,2.75,1.22,4.0,1.4,2.85,1.6,1.25,1.35,1.86,2.57,1.85,1.61,3.46,2.0,9.9,2.03,1.12,1.16,1.32,1.65,1.99
Peru Primera División,2023-07-17,17:00:00,4,Deportivo Municipal,Melgar,5.5,4.33,1.44,1.06,9.0,1.3,3.25,1.95,1.75,1.43,2.71,1.94,1.82,1.95,1.26,1.18,1.3,0.9,1.47,1.33,2.8,3.1,8.5,1.5,1.19,1.39,1.7,2.13,2.85
Argentina Primera División,2023-07-17,18:00:00,25,Tigre,Barracas Central,1.95,3.3,4.0,1.07,7.77,1.45,2.69,2.35,1.57,1.49,2.47,2.06,1.69,1.25,1.28,1.85,1.36,1.0,1.75,1.18,2.93,1.55,8.0,3.02,1.27,1.5,2.0,2.5,3.5
Argentina Primera División,2023-07-17,18:00:00,25,Arsenal de Sarandí,Instituto,2.95,2.95,2.49,1.1,5.7,1.5,2.4,2.7,1.4,1.62,2.2,2.23,1.63,1.47,1.38,1.39,1.18,0.73,1.11,1.22,2.33,2.0,7.5,2.1,1.3,1.57,1.98,2.7,3.8
Paraguay Division Profesional,2023-07-17,18:00:00,2,Guaireña,Sportivo Luqueño,2.7,3.1,2.45,0.0,0.0,0.0,0.0,2.1,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.91,1.06,1.32,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia LFPB,2023-07-17,18:30:00,19,The Strongest,Independiente Petrolero,1.29,5.0,8.0,1.02,14.0,1.15,4.5,1.56,2.33,1.28,3.48,1.88,1.88,1.06,1.15,3.32,2.5,1.13,1.94,0.94,2.88,1.18,11.0,6.16,1.31,1.57,2.0,2.6,3.56
Uruguay Primera División,2023-07-17,19:00:00,6,Deportivo Maldonado,Cerro,2.2,3.25,2.88,1.06,9.45,1.35,2.94,1.95,1.76,1.45,2.55,1.85,1.85,1.35,1.3,1.58,1.75,1.0,1.33,1.3,2.63,1.73,9.0,2.4,1.2,1.39,1.77,2.18,2.84
Chile Primera División,2023-07-17,19:30:00,17,Unión Española,Universidad Chile,2.2,3.1,3.0,1.07,7.5,1.33,3.25,1.95,1.75,1.4,2.75,1.8,1.91,1.41,1.28,1.38,1.75,1.89,1.54,1.52,3.06,1.95,7.5,2.1,1.32,1.65,2.1,2.8,4.1
Brazil Serie C,2023-07-17,20:00:00,13,Paysandu,Remo,2.3,2.88,3.0,1.06,6.5,1.5,2.5,2.45,1.49,1.53,2.34,2.04,1.74,1.32,1.33,1.54,1.83,1.33,1.26,1.24,2.5,1.62,8.8,2.58,0.0,1.39,1.74,2.14,0.0
Brazil Serie B,2023-07-17,20:00:00,18,Botafogo SP,Criciúma,2.63,2.88,2.88,1.12,5.5,1.5,2.41,2.55,1.45,1.53,2.38,2.1,1.67,1.36,1.4,1.44,1.63,1.88,1.54,1.09,2.63,1.57,6.0,2.7,1.19,1.33,1.68,1.98,2.43
Brazil Serie A,2023-07-17,20:00:00,15,Goiás,Atlético Mineiro,4.6,3.5,1.8,1.08,8.0,1.44,2.75,2.25,1.57,1.53,2.38,2.1,1.67,1.91,1.3,1.2,1.17,1.57,1.79,1.45,3.24,2.3,8.0,1.8,1.16,1.33,2.2,2.02,2.62
Paraguay Division Profesional,2023-07-17,20:30:00,2,Nacional Asunción,Tacuary,1.65,3.6,4.6,0.0,0.0,0.0,0.0,1.97,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.5,1.5,1.29,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-17,20:30:00,13,Democrata GV,Resende,1.9,3.1,3.9,1.05,8.0,1.38,2.8,2.16,1.62,1.44,2.52,2.06,1.73,1.16,1.3,1.93,2.33,0.83,1.78,1.37,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-17,20:30:00,25,Newell's Old Boys,Atlético Tucumán,1.97,3.07,3.9,1.11,6.5,1.58,2.25,2.75,1.4,1.65,2.1,2.4,1.52,1.24,1.3,1.75,2.0,0.92,1.19,1.26,2.45,1.59,8.0,2.9,1.34,1.63,2.1,2.9,4.25
Chile Segunda División,2023-07-17,21:00:00,15,Deportes Limache,Deportes Rengo,1.55,3.6,5.5,1.01,9.0,1.28,3.0,2.0,1.67,1.41,2.7,1.86,1.74,1.16,1.21,1.9,2.71,0.86,1.4,1.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia LFPB,2023-07-17,21:00:00,19,Oriente Petrolero,Universitario de Vinto,1.65,3.6,4.6,1.01,9.3,1.26,3.34,1.87,1.87,1.36,3.0,1.83,1.93,1.18,1.22,2.0,1.38,1.38,1.42,1.6,3.02,1.64,8.0,2.77,1.36,1.67,2.1,2.84,0.0
Argentina Prim B Nacional,2023-07-17,21:10:00,22,Atlanta,Deportivo Maipú,2.63,2.88,2.6,1.06,6.5,1.48,2.48,2.35,1.53,1.51,2.37,2.05,1.66,1.53,1.34,1.38,1.3,1.6,1.45,1.41,2.86,1.88,8.5,2.25,1.38,1.72,2.19,2.9,0.0
Chile Primera B,2023-07-17,21:45:00,18,La Serena,Deportes Santa Cruz,1.63,3.62,5.27,1.06,9.4,1.36,2.9,2.16,1.68,1.45,2.55,2.1,1.68,1.15,1.24,2.1,2.25,0.88,1.8,1.45,3.25,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0
Colombia Categoria Primera A,2023-07-17,22:00:00,1,Deportivo Pereira,Deportivo Cali,2.25,3.1,3.25,1.06,9.5,1.32,3.4,1.95,1.75,1.38,2.8,1.77,2.0,1.34,1.35,1.67,1.6,0.8,1.61,1.39,3.0,1.91,8.5,2.21,1.36,1.7,2.11,2.52,3.9
