League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Germany 3. Liga,2023-05-15,14:00:00,36,Erzgebirge Aue,Borussia Dortmund II,2.06,3.13,2.73,1.04,10.0,1.2,4.0,1.7,1.84,1.3,3.2,1.57,2.3,1.55,1.27,1.4,1.35,1.06,1.64,1.44,3.08,2.23,9.3,1.82,1.18,1.27,1.49,1.85,2.32
Sweden Superettan,2023-05-15,14:00:00,7,GIF Sundsvall,Helsingborg,2.4,3.4,2.85,1.05,11.0,1.29,3.4,1.83,1.95,1.4,2.75,1.7,2.05,1.47,1.25,1.52,1.0,0.0,1.17,0.99,2.16,1.81,7.5,2.43,1.22,1.42,1.74,2.23,3.0
Sweden Superettan,2023-05-15,14:00:00,7,Trelleborg,Östersunds FK,2.3,3.4,3.0,1.05,9.0,1.29,3.4,1.95,1.83,1.36,3.0,1.67,2.1,1.45,1.25,1.57,1.0,2.33,1.57,1.21,2.78,1.82,7.0,2.43,1.29,1.53,1.92,2.55,3.5
Portugal LigaPro,2023-05-15,14:00:00,32,UD Oliveirense,Torreense,2.32,2.96,2.55,1.03,8.5,1.28,3.3,2.05,1.8,1.44,2.63,1.83,1.83,1.35,1.3,1.52,1.33,1.13,1.68,1.31,2.99,1.6,5.75,2.7,1.22,1.51,1.98,2.19,2.98
Sweden Allsvenskan,2023-05-15,14:10:00,8,AIK,IFK Göteborg,2.05,3.4,3.7,1.07,9.5,1.38,3.05,2.2,1.68,1.47,2.8,2.0,1.8,1.27,1.32,1.82,1.33,0.33,1.48,0.92,2.4,1.56,8.0,2.95,0.0,1.19,1.34,1.61,2.03
Bulgaria First League,2023-05-15,14:15:00,1,Ludogorets,Lokomotiv Plovdiv,1.14,5.2,11.4,1.01,14.0,1.18,4.5,1.61,2.23,1.3,3.34,2.36,1.56,1.04,1.05,4.4,2.4,1.2,2.32,1.36,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-05-15,15:00:00,15,Boston River,Plaza Colonia,2.1,3.1,3.5,1.06,9.5,1.35,2.95,2.15,1.65,1.48,2.5,1.85,1.91,1.32,1.3,1.6,0.83,0.67,0.0,0.82,0.82,1.61,9.1,2.67,1.22,1.5,1.82,2.23,2.98
Argentina Primera División,2023-05-15,15:30:00,16,Unión Santa Fe,Sarmiento,2.13,3.26,3.73,1.1,6.5,1.44,2.62,2.3,1.6,1.5,2.5,2.0,1.75,1.28,1.34,1.71,0.83,1.13,1.54,1.23,2.77,1.34,10.0,3.84,1.12,1.23,1.42,1.73,2.18
Argentina Prim B Nacional,2023-05-15,15:30:00,14,Deportivo Riestra,Racing Córdoba,2.16,3.05,3.05,1.09,7.65,1.54,2.33,2.61,1.38,1.53,2.48,2.1,1.67,1.24,1.32,1.72,1.83,0.71,1.56,1.41,2.97,1.67,9.1,2.66,1.25,1.52,1.86,2.31,3.18
Argentina Primera División,2023-05-15,15:30:00,16,Barracas Central,Central Córdoba SdE,2.63,3.19,2.85,1.07,7.0,1.4,2.7,2.25,1.62,1.52,2.44,1.95,1.8,1.41,1.38,1.49,1.38,1.14,0.98,1.12,2.1,1.87,9.1,2.27,1.22,1.45,1.79,2.27,3.04
Egypt Egyptian Premier League,2023-05-15,15:30:00,28,ENPPI,Al Ittihad,2.64,2.88,2.54,1.05,6.95,1.44,2.65,2.24,1.49,1.51,2.54,1.95,1.8,1.37,1.32,1.37,1.08,1.31,1.14,1.47,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Republic of Ireland Premier Division,2023-05-15,15:45:00,24,Derry City,Dundalk,1.7,3.55,4.45,1.06,8.0,1.33,3.25,1.93,1.72,1.4,2.7,1.9,1.8,1.18,1.28,2.0,1.14,1.57,1.85,1.24,3.09,1.32,10.5,4.28,1.2,1.4,1.76,2.16,2.79
Italy Serie A,2023-05-15,15:45:00,35,Sampdoria,Empoli,3.2,3.3,2.2,1.05,11.0,1.32,3.4,1.94,1.94,1.4,2.75,1.7,2.05,1.67,1.3,1.37,0.47,0.76,1.09,1.17,2.26,1.93,7.5,2.14,1.24,1.46,1.78,2.2,2.85
France Ligue 2,2023-05-15,15:45:00,35,Annecy,Le Havre,3.5,3.2,2.1,1.08,6.5,1.49,2.5,2.48,1.42,1.5,2.4,2.1,1.67,1.75,1.28,1.25,1.47,2.0,1.32,1.27,2.59,2.7,5.5,1.6,1.57,2.02,2.75,3.9,5.1
Spain Segunda División,2023-05-15,16:00:00,40,Levante UD,UD Ibiza,1.25,4.75,9.0,1.04,8.5,1.28,3.5,2.04,1.74,1.36,2.9,2.2,1.62,1.03,1.14,3.1,1.89,0.53,1.67,1.16,2.83,1.23,10.0,5.15,1.27,1.5,1.98,2.5,3.5
Spain La Liga,2023-05-15,16:00:00,34,Real Betis,Rayo Vallecano,1.95,3.0,3.5,1.06,10.0,1.35,3.25,2.0,1.82,1.44,2.63,1.91,1.91,1.24,1.31,1.82,1.75,1.06,1.48,1.37,2.85,1.84,7.5,2.25,1.35,1.63,2.04,2.63,3.5
England Premier League,2023-05-15,16:00:00,36,Leicester City,Liverpool,4.1,4.35,1.64,1.01,22.0,1.13,5.8,1.57,2.26,1.25,3.75,1.57,2.25,2.49,1.22,1.19,0.94,1.12,1.41,1.66,3.07,3.1,8.5,1.49,1.26,1.48,1.84,2.3,3.0
Republic of Ireland Premier Division,2023-05-15,16:00:00,24,Shamrock Rovers,St Patrick's Athl.,1.54,3.8,5.45,1.07,7.5,1.33,3.25,1.95,1.7,1.41,2.65,2.05,1.68,1.14,1.24,2.25,1.71,1.43,1.98,1.47,3.45,1.34,10.5,4.02,0.0,1.36,1.69,2.07,2.72
Bolivia LFPB,2023-05-15,16:00:00,13,Club Always Ready,Guabirá,1.48,3.88,4.84,0.0,16.0,1.15,5.0,1.78,1.83,1.22,3.8,1.97,1.76,1.05,1.11,3.25,1.2,0.8,2.15,1.02,3.17,1.31,8.5,5.45,0.0,0.0,0.0,0.0,0.0
Portugal Liga NOS,2023-05-15,16:15:00,32,GD Estoril Praia,FC Arouca,2.7,3.0,2.7,1.08,7.0,1.38,2.9,2.2,1.63,1.44,2.6,1.91,1.87,1.43,1.37,1.48,1.13,1.27,1.28,1.17,2.45,1.72,9.3,2.55,1.21,1.43,1.76,2.22,2.91
Chile Primera B,2023-05-15,16:30:00,12,Santiago Morning,Rangers,2.25,2.76,2.82,1.06,6.8,1.5,2.43,2.53,1.4,1.51,2.39,1.98,1.78,1.35,1.32,1.52,1.8,1.6,1.7,1.38,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru Primera División,2023-05-15,17:30:00,2,Melgar,Deportivo Garcilaso,1.42,4.15,6.1,1.04,16.0,1.17,4.7,1.71,1.9,1.22,3.8,2.75,1.41,1.02,1.06,4.3,2.0,1.17,1.55,1.43,2.98,1.13,12.0,7.0,0.0,0.0,0.0,1.98,0.0
Argentina Primera División,2023-05-15,18:00:00,16,Gimnasia La Plata,Lanús,2.89,3.0,2.43,1.1,6.5,1.5,2.5,2.35,1.52,1.53,2.38,2.05,1.7,1.53,1.38,1.38,1.57,1.29,1.53,1.33,2.86,2.03,9.0,2.04,1.2,1.4,1.71,2.19,2.89
Uruguay Primera División,2023-05-15,19:00:00,15,Cerro,Racing,2.75,2.95,2.65,1.07,8.25,1.44,2.65,2.4,1.53,1.5,2.5,1.91,1.8,1.42,1.3,1.36,1.17,1.67,2.23,0.0,2.23,1.97,8.4,2.09,1.33,1.68,2.07,2.71,3.74
Argentina Prim B Nacional,2023-05-15,19:00:00,16,Club Atlético Güemes,San Martín Tucumán,2.23,2.87,3.1,1.12,6.3,1.58,2.28,2.5,1.41,1.68,2.1,2.4,1.52,1.35,1.32,1.58,1.14,0.57,1.3,1.12,2.42,1.9,8.3,2.24,1.5,1.83,2.31,3.2,0.0
Chile Primera División,2023-05-15,19:00:00,14,Universidad Chile,Cobresal,2.05,3.4,3.3,1.05,9.0,1.3,3.4,1.88,1.88,1.4,2.75,1.73,2.0,1.26,1.28,1.87,1.6,0.67,1.81,1.49,3.3,1.82,7.5,2.42,1.51,1.9,2.52,3.5,3.8
Tunisia Ligue 1,2023-05-15,19:00:00,7,CS Sfaxien,Monastir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.8,1.51,1.12,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-05-15,20:00:00,3,Operário PR,EC São José,1.55,3.28,4.74,0.0,0.0,0.0,0.0,2.11,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.25,1.24,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera B,2023-05-15,20:00:00,12,Deportes Temuco,Univ. Concepción,1.68,2.99,4.35,1.08,8.3,1.4,2.75,2.3,1.6,1.46,2.5,2.16,1.66,1.17,1.28,1.95,2.2,0.0,1.99,1.47,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-05-15,20:30:00,16,Vélez Sarsfield,Rosario Central,2.16,3.1,3.3,1.09,6.75,1.46,2.5,2.35,1.52,1.53,2.38,2.1,1.67,1.29,1.33,1.66,1.38,0.86,1.26,1.29,2.55,1.77,9.0,2.44,1.24,1.47,1.83,2.34,3.08
Ecuador Primera Categoría Serie A,2023-05-15,21:00:00,10,Técnico Universitario,Cumbayá,1.8,3.6,4.0,1.04,12.0,1.33,3.1,1.75,2.0,1.4,2.75,1.87,1.87,1.17,1.22,1.95,1.75,0.25,1.2,1.11,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
