League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Netherlands Eerste Divisie,2023-09-25,15:00:00,7,Ajax II,Eindhoven,2.5,3.5,2.38,1.01,11.0,1.15,4.75,1.5,2.4,1.29,3.4,1.44,2.6,1.55,1.25,1.45,0.5,2.0,1.52,1.26,2.78,2.05,7.0,2.15,1.3,1.29,1.5,1.87,2.43
Greece Super League,2023-09-25,15:00:00,5,Panathinaikos,AEK Athens,2.3,3.1,3.2,1.06,7.0,1.4,2.7,2.38,1.53,1.5,2.5,2.0,1.75,1.38,1.33,1.55,3.0,3.0,1.73,1.82,3.55,1.95,7.5,2.1,1.43,1.93,2.37,3.3,4.5
Switzerland Challenge League,2023-09-25,15:15:00,8,Sion,Thun,1.65,4.0,4.5,1.02,12.0,1.12,5.0,1.55,2.38,1.25,3.72,1.67,2.1,1.18,1.22,2.05,2.33,2.0,1.44,1.56,3.0,1.45,8.0,3.5,1.19,1.43,2.2,2.1,2.63
Republic of Ireland Premier Division,2023-09-25,15:45:00,30,Dundalk,Cork City,1.55,3.65,4.75,1.02,10.0,1.25,3.6,1.8,1.9,1.36,2.9,1.72,2.05,1.2,1.22,1.9,1.73,0.4,1.57,1.11,2.68,1.3,8.0,4.75,1.33,1.57,1.91,2.4,3.2
Republic of Ireland Premier Division,2023-09-25,15:45:00,30,Bohemians,Shelbourne,1.75,3.2,4.2,1.09,7.5,1.4,2.8,2.2,1.6,1.46,2.5,1.98,1.72,1.23,1.32,1.8,1.93,1.5,1.66,1.25,2.91,1.5,7.5,3.3,1.3,1.55,1.85,2.3,3.0
Republic of Ireland Premier Division,2023-09-25,15:45:00,30,St Patrick's Athl.,Drogheda United,1.62,3.85,4.1,1.0,10.25,1.22,3.72,1.65,2.1,1.34,3.1,1.76,2.0,1.18,1.25,2.17,2.0,1.14,1.53,1.21,2.74,1.55,7.5,3.1,1.19,1.4,1.65,2.0,2.5
Argentina Primera División,2023-09-25,16:00:00,6,Platense,Unión Santa Fe,2.7,2.88,3.0,1.07,7.77,1.42,2.79,2.4,1.53,1.53,2.38,2.0,1.73,1.38,1.3,1.57,1.63,1.06,1.43,1.06,2.49,2.2,7.0,2.0,1.36,1.67,2.15,2.95,4.1
Argentina Primera División,2023-09-25,16:00:00,6,Sarmiento,Belgrano,2.13,3.09,3.67,1.08,7.15,1.47,2.59,2.5,1.5,1.53,2.38,2.1,1.67,1.22,1.3,1.83,1.44,1.0,1.38,1.18,2.56,1.73,7.5,2.6,1.23,1.42,1.75,2.25,3.05
England Championship,2023-09-25,16:00:00,8,Coventry City,Huddersfield Town,1.8,3.75,4.2,1.04,13.0,1.25,4.1,1.83,2.0,1.36,3.0,1.73,2.0,1.22,1.28,1.98,1.67,1.33,1.54,1.4,2.94,1.64,8.5,2.64,1.18,1.27,1.49,2.0,2.4
Spain Segunda División,2023-09-25,16:00:00,7,Racing Club de Ferrol,Real Zaragoza,2.6,3.0,2.9,1.11,5.5,1.53,2.5,2.7,1.42,1.57,2.25,2.2,1.62,1.42,1.33,1.45,2.0,3.0,1.91,1.13,3.04,1.75,8.0,2.44,1.26,1.49,1.98,2.5,3.5
Spain Segunda División,2023-09-25,16:00:00,7,CD Tenerife,RCD Espanyol,2.4,3.0,3.2,1.1,7.0,1.47,2.55,2.6,1.47,1.57,2.25,2.05,1.67,1.42,1.3,1.48,2.0,2.33,1.13,1.59,2.72,1.85,8.0,2.15,1.33,1.46,1.91,2.55,3.6
Portugal Liga NOS,2023-09-25,16:15:00,6,Sporting CP,Rio Ave FC,1.17,7.0,17.0,0.0,0.0,0.0,0.0,1.56,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,1.81,1.24,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland Úrvalsdeild,2023-09-25,16:15:00,2,Breidablik,Víkingur Reykjavík,3.1,3.8,2.0,1.01,16.5,1.1,5.4,1.4,2.8,1.23,3.92,1.42,2.77,1.76,1.25,1.36,1.67,2.64,1.84,1.77,3.61,2.1,9.8,1.94,1.08,1.19,1.38,1.66,2.04
Argentina Primera División,2023-09-25,18:30:00,6,Colón,Argentinos Juniors,3.12,3.25,2.3,1.06,8.5,1.3,3.4,1.95,1.85,1.4,2.75,1.67,2.1,1.45,1.25,1.5,1.38,1.19,1.47,1.43,2.9,2.43,7.0,1.83,1.36,1.66,2.12,2.88,4.1
Argentina Primera División,2023-09-25,18:30:00,6,Godoy Cruz,Racing Club,2.7,3.1,2.8,1.08,7.5,1.38,2.95,2.15,1.67,1.44,2.63,1.83,1.83,1.42,1.3,1.45,2.13,1.13,1.64,1.35,2.99,1.91,7.0,2.32,1.4,1.73,2.25,3.1,4.4
Brazil Serie B,2023-09-25,18:30:00,29,Avaí,Juventude,2.55,2.88,2.88,1.11,6.5,1.53,2.38,2.55,1.47,1.57,2.25,2.2,1.62,1.4,1.33,1.48,1.29,1.64,1.46,1.19,2.65,1.82,8.5,2.39,1.25,1.29,1.5,1.93,2.43
Brazil Serie A,2023-09-25,20:00:00,15,América Mineiro,Vasco da Gama,2.6,3.25,2.7,1.07,10.0,1.35,3.22,2.0,1.73,1.44,2.63,1.91,1.91,1.47,1.35,1.5,1.08,0.64,1.66,1.3,2.96,1.88,8.0,2.18,1.21,1.41,1.83,2.12,2.7
Argentina Primera División,2023-09-25,21:00:00,6,Atlético Tucumán,Arsenal de Sarandí,1.65,3.5,6.0,1.06,8.27,1.37,2.98,2.15,1.67,1.44,2.63,2.1,1.67,1.15,1.25,2.2,1.73,0.35,1.41,1.13,2.54,1.55,8.0,2.92,1.3,1.55,1.96,2.55,3.8
Brazil Serie B,2023-09-25,21:00:00,29,Novorizontino,ABC,1.29,4.4,11.5,1.07,8.5,1.4,2.85,2.2,1.6,1.5,2.5,3.25,1.33,1.06,1.19,3.1,2.07,0.57,1.94,1.02,2.96,1.24,12.0,5.13,1.18,1.28,1.52,1.88,2.39
Argentina Primera División,2023-09-25,21:00:00,6,Talleres Córdoba,Barracas Central,1.49,4.02,6.57,1.05,9.13,1.35,3.08,2.1,1.7,1.44,2.63,2.2,1.62,1.1,1.2,2.55,1.81,0.88,1.52,1.1,2.62,1.34,9.0,4.09,1.3,1.5,1.87,2.41,2.9
