League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Spain La Liga,2023-05-24,17:00:00,36,RCD Espanyol,Atlético Madrid,2.8,3.4,2.2,1.04,13.0,1.26,4.0,1.72,2.0,1.36,3.0,1.67,2.1,1.7,1.3,1.3,1.0,1.94,1.49,1.59,3.08,1.71,7.5,2.5,1.34,1.61,2.02,2.6,3.45
Colombia Categoria Primera B,2023-05-24,19:00:00,18,Llaneros,Fortaleza CEIF,2.45,2.88,2.8,1.03,7.0,1.49,2.45,2.59,1.44,1.54,2.45,2.14,1.67,1.32,1.32,1.45,2.63,0.88,1.46,1.27,2.73,1.73,8.2,2.39,1.37,1.72,2.19,2.49,0.0
Brazil Serie B,2023-05-24,19:00:00,8,Vila Nova,Ituano,1.91,2.98,3.98,1.09,7.6,1.45,2.55,2.39,1.51,1.53,2.38,2.2,1.62,1.2,1.3,1.8,2.33,0.0,2.16,1.32,3.48,1.33,8.5,4.33,1.23,1.42,1.74,2.23,3.05
Brazil Serie B,2023-05-24,19:00:00,8,Juventude,Atlético GO,2.49,3.05,2.62,1.08,7.0,1.38,2.9,2.14,1.63,1.44,2.63,1.91,1.8,1.38,1.28,1.5,1.0,1.67,1.72,1.36,3.08,1.85,8.0,2.3,1.3,1.58,1.28,1.64,1.99
Brazil Serie B,2023-05-24,19:00:00,8,Vitória,CRB,1.71,3.17,4.78,1.08,7.95,1.43,2.63,2.32,1.54,1.52,2.4,2.25,1.57,1.18,1.31,2.02,2.0,1.0,1.65,1.35,3.0,1.43,7.5,3.75,1.41,1.75,2.3,3.15,4.5
South America Copa Libertadores,2023-05-24,19:00:00,4,Liverpool FC Montevideo,CSD Independiente del Valle,3.6,3.4,1.85,1.05,11.0,1.33,3.3,1.92,1.78,1.4,2.7,1.82,1.87,1.83,1.28,1.25,0.33,2.0,1.11,1.49,2.6,2.92,8.0,1.55,1.29,1.53,2.0,2.55,3.5
South America Copa Libertadores,2023-05-24,19:00:00,4,Patronato,Olimpia,2.55,3.3,2.75,1.06,9.5,1.36,3.1,2.1,1.72,1.44,2.55,1.85,1.83,1.4,1.32,1.53,1.0,1.67,1.33,1.32,2.65,1.75,8.0,2.44,1.29,1.53,2.0,2.55,3.5
South America Copa Libertadores,2023-05-24,19:00:00,4,Cerro Porteño,Palmeiras,3.97,3.57,1.73,1.04,12.0,1.28,3.6,1.83,1.87,1.37,2.85,1.82,1.85,2.05,1.25,1.19,2.14,2.0,1.71,1.5,3.21,2.78,8.5,1.59,1.22,1.41,1.73,2.23,3.0
Brazil Serie B,2023-05-24,19:00:00,8,Londrina,Ceará,2.6,2.9,2.62,1.08,7.9,1.43,2.64,2.32,1.54,1.52,2.35,2.0,1.73,1.47,1.32,1.45,2.33,1.75,1.52,1.22,2.74,1.88,7.5,2.3,1.15,1.27,1.48,1.82,2.35
USA USL Championship,2023-05-24,20:30:00,0,Louisville City,Tulsa Roughnecks,1.4,4.2,6.5,1.04,12.5,1.28,3.5,1.74,1.86,1.38,2.85,2.0,1.75,1.06,1.15,2.45,2.25,0.6,1.66,1.24,2.9,0.0,0.0,0.0,1.33,1.61,2.1,2.77,0.0
South America Copa Libertadores,2023-05-24,21:00:00,4,Deportivo Pereira,Boca Juniors,3.25,3.12,2.07,1.08,8.0,1.47,2.7,2.3,1.55,1.5,2.37,2.0,1.68,1.65,1.33,1.3,1.33,2.33,1.78,1.36,3.14,2.42,7.5,1.82,1.36,1.67,2.15,2.95,4.1
Brazil Serie B,2023-05-24,21:15:00,8,Guarani,Chapecoense,2.19,2.93,3.2,1.1,6.5,1.45,2.6,2.39,1.51,1.53,2.38,2.1,1.67,1.3,1.35,1.62,3.0,1.0,1.18,1.44,2.62,1.45,8.0,3.5,1.18,1.27,1.65,2.0,2.5
South America Copa Libertadores,2023-05-24,21:30:00,4,Ñublense,Flamengo,5.6,4.1,1.45,1.05,9.0,1.29,3.5,1.78,1.92,1.36,3.0,2.0,1.73,2.6,1.22,1.08,1.0,1.33,2.04,1.25,3.29,3.88,9.0,1.34,1.29,1.53,1.98,2.55,3.5
Brazil Serie B,2023-05-24,21:30:00,8,Criciúma,Sport Recife,2.18,3.07,3.07,1.1,6.5,1.45,2.65,2.32,1.54,1.53,2.38,2.1,1.67,1.28,1.28,1.6,2.25,1.0,1.81,1.11,2.92,1.7,7.0,2.7,1.15,1.25,1.5,1.8,2.2
Colombia Categoria Primera B,2023-05-24,21:30:00,18,Real Cartagena,Deportes Quindío,2.1,3.1,3.2,1.08,8.1,1.4,2.73,2.26,1.57,1.49,2.61,1.95,1.75,1.3,1.32,1.6,1.63,1.13,1.48,1.18,2.66,1.79,8.9,2.24,1.19,1.37,1.71,2.12,2.75
Brazil Serie B,2023-05-24,21:30:00,8,Sampaio Corrêa,Ponte Preta,2.36,2.98,2.84,1.1,6.5,1.45,2.6,2.32,1.54,1.53,2.38,2.0,1.73,1.33,1.3,1.53,1.75,0.33,1.63,1.38,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America Copa Libertadores,2023-05-24,21:30:00,4,Argentinos Juniors,Corinthians,1.88,3.22,3.71,1.08,8.0,1.47,2.7,2.3,1.55,1.51,2.37,2.0,1.71,1.32,1.35,1.6,2.33,1.0,1.92,1.43,3.35,1.55,8.0,2.92,1.33,1.6,2.04,2.75,3.85
South America Copa Libertadores,2023-05-24,23:00:00,4,Melgar,Atlético Nacional,2.25,3.27,2.75,1.07,9.5,1.35,3.15,2.07,1.68,1.4,2.75,1.85,1.91,1.4,1.35,1.58,0.33,2.33,1.7,1.55,3.25,1.82,8.0,2.39,1.29,1.53,2.0,2.55,3.5
