League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
USA MLS,2023-06-21,20:30:00,0,Orlando City,Philadelphia Union,2.37,3.4,2.73,1.04,10.0,1.22,4.0,1.84,2.04,1.33,3.25,1.62,2.2,1.41,1.29,1.61,1.33,1.25,1.52,1.44,2.96,1.72,7.0,2.55,1.29,1.53,1.95,2.55,3.5
USA USL Championship,2023-06-21,21:00:00,0,Birmingham Legion,Loudoun United,1.88,3.4,3.4,1.05,9.0,1.25,3.6,1.65,2.14,1.36,3.0,1.72,2.05,1.2,1.22,1.83,1.43,0.86,1.42,1.31,2.73,1.43,6.6,4.0,1.3,1.61,1.98,2.47,3.5
USA USL Championship,2023-06-21,21:00:00,0,Rio Grande Valley,Colorado Springs,2.06,3.3,2.97,1.01,9.9,1.25,3.6,1.74,2.0,1.35,2.94,1.66,2.15,1.3,1.25,1.57,0.63,1.13,1.91,1.39,3.3,1.72,6.9,2.68,1.25,1.52,1.86,2.3,3.2
USA USL Championship,2023-06-21,21:00:00,0,Memphis 901,Tulsa Roughnecks,1.68,3.6,4.05,1.05,9.0,1.25,3.75,1.67,2.1,1.33,3.25,1.75,2.0,1.15,1.2,2.1,1.29,0.88,1.64,1.25,2.89,1.45,7.6,3.58,1.27,1.56,1.92,2.39,3.3
Argentina Primera División,2023-06-21,21:30:00,21,Central Córdoba SdE,Gimnasia La Plata,2.2,3.1,3.5,1.1,7.0,1.53,2.5,2.65,1.47,1.55,2.25,2.15,1.6,1.29,1.35,1.63,1.3,0.7,1.56,1.29,2.85,1.82,8.0,2.33,1.22,1.41,1.73,2.23,3.0
Brazil Serie A,2023-06-21,21:30:00,11,Bahia,Palmeiras,4.2,3.5,1.8,1.05,10.0,1.33,3.25,1.93,1.77,1.4,2.75,1.8,1.95,1.82,1.3,1.25,1.0,1.8,1.76,1.45,3.21,2.3,8.0,1.79,1.17,1.32,1.57,1.94,2.43
Brazil Serie A,2023-06-21,21:30:00,11,Fluminense,Atlético Mineiro,2.2,3.1,3.25,1.07,9.0,1.38,3.0,2.1,1.65,1.44,2.63,1.8,1.95,1.37,1.33,1.55,2.5,2.0,1.92,1.42,3.34,1.98,8.0,2.05,1.17,1.3,1.83,1.92,2.4
USA MLS,2023-06-21,21:30:00,0,St. Louis City,Real Salt Lake,1.95,3.75,3.35,1.02,17.0,1.2,4.5,1.56,2.32,1.3,3.25,1.6,2.15,1.25,1.24,1.93,2.11,1.56,1.65,1.41,3.06,1.43,8.0,3.5,1.26,1.48,1.88,2.43,3.3
USA MLS,2023-06-21,21:30:00,0,Houston Dynamo,SJ Earthquakes,1.97,3.65,3.35,1.02,15.0,1.22,4.2,1.65,2.14,1.33,3.0,1.62,2.15,1.27,1.27,1.83,2.38,0.67,1.33,1.18,2.51,1.78,7.5,2.4,1.2,1.38,1.67,2.12,2.85
Colombia Categoria Primera A,2023-06-21,22:00:00,0,Atlético Nacional,Millonarios,1.97,3.25,3.3,1.07,10.0,1.34,3.24,2.15,1.65,1.42,2.65,1.85,1.83,1.3,1.3,1.72,1.81,1.96,1.55,1.04,2.59,1.69,8.5,2.6,1.2,1.44,1.75,2.15,2.63
USA USL Championship,2023-06-21,22:00:00,0,New Mexico United,Phoenix Rising,2.06,3.3,2.97,1.05,9.0,1.25,3.6,1.73,2.02,1.36,3.0,1.63,2.09,1.33,1.26,1.62,1.6,1.14,1.17,1.24,2.41,1.72,8.5,2.39,1.29,1.6,1.98,2.49,3.6
USA MLS,2023-06-21,22:30:00,0,Colorado Rapids,Vancouver Whitecaps,2.3,3.4,2.9,1.04,12.0,1.28,3.6,1.86,2.02,1.37,2.8,1.72,1.98,1.3,1.3,1.7,0.5,0.43,1.54,1.41,2.95,1.71,7.0,2.55,1.24,1.44,1.8,2.3,3.15
USA MLS,2023-06-21,22:30:00,0,Austin,FC Dallas,2.1,3.4,3.25,1.04,10.5,1.25,3.65,1.97,1.91,1.3,3.0,1.74,2.05,1.3,1.3,1.81,1.33,1.0,1.5,1.31,2.81,1.53,7.5,3.05,1.24,1.45,1.83,2.33,3.2
Canada Canadian Premier League,2023-06-21,23:00:00,11,Pacific FC,Valour FC,1.58,3.45,4.4,1.04,7.7,1.31,3.04,2.02,1.72,1.44,2.63,2.2,1.62,1.12,1.22,1.95,1.83,1.0,1.54,1.45,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA MLS,2023-06-21,23:30:00,0,LA Galaxy,Sporting KC,2.0,3.6,3.25,1.03,13.0,1.22,4.0,1.64,2.15,1.35,2.9,1.65,2.1,1.31,1.29,1.7,1.0,0.7,1.93,1.42,3.35,1.79,7.0,2.4,1.22,1.42,1.74,2.23,3.0
USA MLS,2023-06-21,23:30:00,0,Portland Timbers,Chicago Fire,1.95,3.55,3.6,1.04,12.0,1.3,3.5,1.91,1.97,1.37,2.8,1.75,1.93,1.25,1.28,1.85,1.75,0.63,1.61,1.03,2.64,1.47,7.5,3.25,1.22,1.42,1.74,2.23,3.0
USA MLS,2023-06-21,23:30:00,0,Los Angeles FC,Seattle Sounders,1.85,3.7,3.75,1.03,13.0,1.25,3.75,1.86,2.02,1.36,3.2,1.75,2.05,1.2,1.2,2.1,2.13,1.38,1.98,1.27,3.25,1.41,8.0,3.5,1.18,1.34,1.61,2.02,2.7
