League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Austria 2. Liga,2023-09-01,13:10:00,6,First Vienna,SV Stripfing Weiden,2.33,3.56,2.9,1.05,9.0,1.25,3.75,1.7,2.05,1.35,2.95,1.62,2.2,1.35,1.22,1.6,0.5,0.5,1.23,1.58,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria First League,2023-09-01,13:15:00,8,Botev Vratsa,Cherno More,5.56,4.04,1.57,1.02,8.6,1.38,2.9,1.98,1.83,1.44,2.63,2.1,1.67,2.25,1.25,1.09,1.0,2.0,1.31,1.65,2.96,3.28,9.2,1.47,1.38,1.72,2.15,2.88,0.0
Germany 2. Bundesliga,2023-09-01,13:30:00,5,Fortuna Düsseldorf,Karlsruher SC,2.0,3.75,2.9,1.03,11.0,1.17,4.75,1.55,2.3,1.28,3.3,1.5,2.37,1.31,1.25,1.78,1.5,1.5,1.61,1.81,3.42,1.91,8.0,2.1,1.22,1.41,1.8,2.25,3.1
Germany 2. Bundesliga,2023-09-01,13:30:00,5,Eintracht Braunschweig,St. Pauli,3.25,3.45,1.94,1.04,10.0,1.22,4.0,1.7,2.04,1.32,3.15,1.62,2.2,1.8,1.2,1.3,1.5,2.0,1.36,1.22,2.58,2.44,8.0,1.75,1.21,1.4,1.71,2.2,3.0
Italy Serie A,2023-09-01,13:30:00,3,Sassuolo,Hellas Verona,1.96,3.35,3.35,1.02,13.0,1.23,4.1,1.8,2.0,1.36,3.0,1.7,2.05,1.26,1.28,1.93,0.0,3.0,1.0,1.23,2.23,1.62,7.5,2.7,1.3,1.57,1.96,2.5,3.3
Denmark Superliga,2023-09-01,14:00:00,7,OB,Vejle,1.79,3.6,3.6,1.03,12.5,1.25,3.95,1.85,1.85,1.3,3.15,1.67,2.14,1.24,1.22,2.0,0.67,0.0,1.4,1.1,2.5,1.55,8.5,2.91,1.25,1.46,1.73,2.13,3.3
Sweden Superettan,2023-09-01,14:00:00,21,Örgryte,Örebro,2.23,3.48,3.2,1.05,9.0,1.29,3.5,1.84,1.87,1.36,3.0,1.67,2.1,1.33,1.29,1.67,1.1,0.67,1.87,1.54,3.41,1.7,7.65,2.55,0.0,1.22,1.38,1.67,2.1
Norway First Division,2023-09-01,14:00:00,22,Skeid,Åsane,2.53,3.62,2.64,1.02,12.0,1.15,4.75,1.47,2.5,1.25,3.75,1.44,2.62,1.53,1.29,1.44,0.5,0.64,1.17,1.24,2.41,2.2,9.1,1.89,1.22,1.38,1.69,2.16,2.84
Germany 3. Liga,2023-09-01,14:00:00,5,Saarbrucken,Borussia Dortmund II,1.77,3.65,4.0,1.02,12.0,1.17,4.7,1.59,2.21,1.3,3.25,1.64,2.12,1.16,1.25,2.15,1.5,1.0,2.08,0.9,2.98,1.45,9.8,3.18,1.14,1.28,1.51,2.0,2.45
Portugal LigaPro,2023-09-01,14:00:00,4,CD Tondela,CF Os Belenenses,1.96,3.46,4.07,1.06,8.5,1.33,3.0,2.02,1.78,1.44,2.6,1.91,1.8,1.2,1.25,1.83,1.0,0.0,0.46,1.79,2.25,1.6,7.0,3.0,1.23,1.48,1.88,2.2,2.8
Serbia SuperLiga,2023-09-01,14:00:00,6,Radnik Surdulica,Bačka Topola,3.4,3.4,2.05,1.06,8.0,1.33,3.25,2.05,1.72,1.4,2.75,1.8,1.96,1.67,1.25,1.25,2.0,3.0,0.97,1.79,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Challenge League,2023-09-01,14:30:00,6,Neuchâtel Xamax,Bellinzona,1.6,3.95,4.9,1.03,11.0,1.18,4.5,1.61,2.19,1.29,3.5,1.67,2.1,1.14,1.18,2.05,3.0,0.5,1.45,1.38,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain La Liga,2023-09-01,14:30:00,4,Cádiz,Villarreal,2.95,3.43,2.1,1.04,12.0,1.28,3.75,1.76,1.95,1.36,3.0,1.67,2.1,1.72,1.32,1.27,2.0,3.0,1.16,1.4,2.56,2.25,7.5,1.84,1.3,1.56,1.94,2.48,3.25
Spain Segunda División,2023-09-01,14:30:00,4,AD Alcorcón,Racing Club de Ferrol,2.18,3.01,3.11,1.11,6.5,1.52,2.35,2.47,1.48,1.56,2.29,2.1,1.68,1.3,1.3,1.55,0.0,2.0,1.29,0.87,2.16,1.91,7.5,2.2,1.38,1.7,2.2,3.1,3.8
Netherlands Eerste Divisie,2023-09-01,15:00:00,4,Telstar,Eindhoven,2.25,3.6,2.95,1.03,13.0,1.25,3.75,1.8,2.0,1.33,3.1,1.65,2.15,1.4,1.25,1.63,0.0,0.0,1.82,0.0,1.82,0.0,0.0,0.0,1.36,1.67,2.15,2.95,4.1
Croatia Prva HNL,2023-09-01,15:00:00,7,Slaven Koprivnica,Lokomotiva Zagreb,2.86,3.24,2.35,1.06,8.0,1.33,3.25,1.99,1.76,1.4,2.75,1.8,1.91,1.5,1.3,1.4,2.0,0.0,1.1,1.25,2.35,2.1,7.5,1.95,1.32,1.6,2.05,2.69,3.65
Netherlands Eerste Divisie,2023-09-01,15:00:00,4,Oss,Groningen,4.15,4.0,1.67,1.02,17.0,1.2,4.5,1.62,2.25,1.26,3.5,1.62,2.2,2.25,1.18,1.18,3.0,0.0,1.12,1.38,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium First Division B,2023-09-01,15:00:00,4,RSC Anderlecht II,KRC Genk II,2.33,3.67,2.84,1.02,21.0,1.15,5.28,1.47,2.55,1.25,3.72,1.43,2.73,1.42,1.28,1.58,0.0,3.0,1.42,2.12,3.54,1.95,7.0,2.25,1.18,1.32,1.58,1.99,2.54
Netherlands Eredivisie,2023-09-01,15:00:00,4,Sparta Rotterdam,NEC,1.96,3.6,3.05,1.02,13.5,1.16,4.8,1.59,2.36,1.25,3.75,1.5,2.5,1.33,1.22,1.85,1.0,0.0,1.16,1.49,2.65,1.64,7.5,2.65,1.25,1.48,1.83,2.3,3.05
Netherlands Eerste Divisie,2023-09-01,15:00:00,4,Den Bosch,PSV II,2.3,3.6,2.85,1.03,13.0,1.22,4.0,1.75,2.05,1.35,3.05,1.62,2.25,1.42,1.25,1.62,1.5,0.0,1.47,1.15,2.62,0.0,0.0,0.0,1.25,1.47,1.82,2.38,3.25
Belgium First Division B,2023-09-01,15:00:00,4,Zulte-Waregem,FCV Dender EH,1.78,4.0,3.88,0.0,20.0,1.14,5.4,1.5,2.41,1.24,3.7,1.5,2.5,1.22,1.22,1.99,0.0,3.0,2.98,1.44,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-09-01,15:00:00,4,Emmen,Dordrecht,1.4,5.0,7.0,1.02,19.0,1.16,5.5,1.52,2.55,1.24,3.7,1.72,2.1,1.09,1.14,3.0,1.0,0.0,2.15,1.66,3.81,0.0,0.0,0.0,1.18,1.34,1.61,2.02,2.7
Netherlands Eerste Divisie,2023-09-01,15:00:00,4,Helmond Sport,Cambuur,3.5,3.75,1.95,1.02,17.0,1.17,5.0,1.55,2.4,1.26,3.5,1.52,2.5,1.87,1.2,1.3,3.0,3.0,1.46,1.82,3.28,0.0,0.0,0.0,1.18,1.34,1.61,2.02,2.7
Netherlands Eerste Divisie,2023-09-01,15:00:00,4,VVV,De Graafschap,2.7,3.75,2.35,1.02,17.0,1.2,4.5,1.62,2.25,1.27,3.5,1.52,2.45,1.6,1.22,1.45,1.5,3.0,1.82,1.17,2.99,2.0,7.5,2.15,1.18,1.31,1.6,1.93,2.39
Greece Super League,2023-09-01,15:00:00,3,Kifisia,Atromitos,2.56,3.1,2.93,1.08,8.0,1.44,2.75,2.25,1.57,1.5,2.5,1.95,1.8,1.53,1.3,1.42,0.0,0.0,0.0,0.44,0.44,2.0,7.5,2.05,1.46,1.88,2.45,3.5,5.1
Turkey Süper Lig,2023-09-01,15:00:00,4,Kasımpaşa,Trabzonspor,2.82,3.7,2.25,1.04,15.0,1.22,4.12,1.56,2.37,1.38,3.3,1.6,2.3,1.7,1.3,1.42,2.0,0.0,1.6,0.65,2.25,2.15,7.0,2.05,1.24,1.46,1.93,2.4,3.3
Turkey Süper Lig,2023-09-01,15:00:00,4,Rizespor,Fatih Karagümrük,2.35,3.5,2.82,1.05,13.0,1.21,4.22,1.7,2.11,1.38,3.3,1.57,2.35,1.44,1.33,1.66,1.0,3.0,0.98,1.0,1.98,1.62,8.0,2.63,1.29,1.55,1.98,2.65,3.75
Netherlands Eerste Divisie,2023-09-01,15:00:00,4,Utrecht II,Roda JC,3.24,3.76,2.07,1.02,17.0,1.16,4.4,1.63,2.3,1.29,3.42,1.54,2.38,1.75,1.27,1.34,3.0,3.0,0.95,1.27,2.22,0.0,0.0,0.0,1.25,1.47,1.82,2.38,3.25
Netherlands Eerste Divisie,2023-09-01,15:00:00,4,MVV,Ajax II,2.26,4.05,2.72,1.02,19.0,1.08,6.05,1.35,2.88,1.21,4.15,1.35,3.04,1.47,1.18,1.65,0.0,0.0,0.0,1.47,1.47,0.0,0.0,0.0,1.32,1.58,2.02,2.7,3.8
Switzerland Challenge League,2023-09-01,15:15:00,6,Aarau,Stade Nyonnais,1.6,3.95,4.7,1.03,11.0,1.18,4.5,1.76,1.96,1.29,3.5,1.57,2.25,1.17,1.22,1.95,1.5,0.5,1.87,1.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Challenge League,2023-09-01,15:15:00,6,Sion,Baden,1.25,6.0,10.0,1.02,13.0,1.14,5.0,1.4,2.73,1.25,3.75,1.91,1.8,1.04,1.12,2.95,3.0,0.0,1.14,1.18,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-09-01,15:30:00,8,Rapid Bucureşti,Dinamo Bucureşti,1.6,3.8,5.25,1.03,8.0,1.33,3.1,2.22,1.59,1.43,2.65,1.87,1.87,1.16,1.25,1.95,1.25,1.33,1.82,1.31,3.13,1.35,10.0,4.09,1.28,1.53,1.98,2.49,3.34
Poland Ekstraklasa,2023-09-01,15:30:00,7,Ruch Chorzów,Stal Mielec,2.33,3.2,3.13,1.07,7.5,1.33,3.1,2.03,1.7,1.43,2.65,1.8,1.95,1.33,1.25,1.57,1.5,0.0,1.57,1.09,2.66,1.64,8.5,2.66,0.0,1.33,1.58,2.03,2.65
Germany Bundesliga,2023-09-01,15:30:00,3,Borussia Dortmund,Heidenheim,1.18,6.4,9.9,1.02,29.0,1.1,7.0,1.33,3.15,1.2,4.33,1.75,2.0,1.06,1.1,4.1,3.0,0.0,1.23,1.05,2.28,1.23,11.0,5.6,1.2,1.38,1.66,2.06,2.63
Austria 2. Liga,2023-09-01,15:30:00,6,Grazer AK,Ried,2.0,3.5,3.3,1.01,10.5,1.18,4.2,1.72,2.05,1.33,3.15,1.67,2.1,1.2,1.27,1.83,3.0,0.67,2.25,1.65,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria First League,2023-09-01,15:30:00,8,Botev Plovdiv,Slavia Sofia,1.98,3.32,3.98,1.04,7.5,1.42,2.75,2.2,1.65,1.5,2.5,1.91,1.8,1.2,1.28,1.8,0.0,1.0,1.66,1.31,2.97,1.62,8.8,2.77,1.38,1.72,2.15,2.88,0.0
Republic of Ireland Premier Division,2023-09-01,15:45:00,29,Shamrock Rovers,Bohemians,1.7,3.65,4.6,0.0,0.0,0.0,0.0,1.75,1.97,1.36,3.0,1.75,2.0,0.0,0.0,0.0,2.14,1.43,1.91,1.19,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Republic of Ireland Premier Division,2023-09-01,15:45:00,29,Cork City,Sligo Rovers,2.78,3.33,2.27,1.06,8.0,1.28,3.5,1.82,1.88,1.4,2.75,1.7,2.05,1.68,1.25,1.35,1.29,0.86,1.18,1.35,2.53,2.6,6.5,1.78,1.24,1.47,1.84,2.34,3.14
Republic of Ireland Premier Division,2023-09-01,15:45:00,29,Drogheda United,UCD,1.26,4.93,9.95,1.02,12.0,1.18,4.84,1.66,2.23,1.29,3.5,2.1,1.67,1.05,1.08,3.6,1.14,0.14,1.67,0.94,2.61,1.08,12.0,11.0,1.22,1.43,1.93,2.19,2.88
Republic of Ireland Premier Division,2023-09-01,15:45:00,29,Shelbourne,St Patrick's Athl.,2.78,2.97,2.48,1.1,6.5,1.42,2.75,2.21,1.59,1.49,2.45,1.95,1.8,1.47,1.28,1.45,1.57,1.64,1.18,1.42,2.6,2.05,6.5,2.2,1.43,1.78,2.29,3.08,3.6
Republic of Ireland Premier Division,2023-09-01,15:45:00,29,Dundalk,Derry City,2.99,3.23,2.19,1.06,8.0,1.3,3.3,1.87,1.84,1.41,2.7,1.75,2.0,1.66,1.25,1.35,1.86,1.69,1.53,1.26,2.79,2.5,6.5,1.83,1.38,1.7,2.16,2.88,3.6
Italy Serie A,2023-09-01,15:45:00,3,Roma,AC Milan,2.61,3.01,2.57,1.08,8.5,1.42,2.9,2.25,1.57,1.5,2.5,1.95,1.8,1.46,1.34,1.44,1.0,3.0,1.42,1.37,2.79,1.95,7.0,2.15,1.38,1.68,2.14,2.8,3.85
Wales Welsh Premier League,2023-09-01,15:45:00,5,The New Saints,Aberystwyth Town,1.02,11.0,26.0,1.0,29.0,1.01,13.0,1.06,10.0,1.06,8.0,3.75,1.25,1.0,1.01,11.0,2.0,0.5,3.12,0.89,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium Pro League,2023-09-01,15:45:00,6,OH Leuven,KV Kortrijk,1.67,3.98,3.83,1.02,15.0,1.16,5.0,1.61,2.19,1.24,3.7,1.55,2.4,1.2,1.18,2.2,0.5,0.0,1.23,0.78,2.01,1.4,9.5,3.4,1.13,1.29,1.52,1.98,2.47
Wales Welsh Premier League,2023-09-01,15:45:00,5,Newtown,Cardiff MU,2.5,3.21,2.84,1.06,8.5,1.32,3.1,1.96,1.86,1.42,2.65,1.78,1.9,1.48,1.3,1.42,0.5,2.0,1.18,0.98,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2023-09-01,15:45:00,5,Caernarfon Town,Connah's Quay,3.91,3.7,1.76,1.0,10.5,1.25,3.75,1.76,2.0,1.35,2.9,1.7,2.0,1.78,1.27,1.25,2.0,0.0,1.77,1.34,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England Premier League,2023-09-01,16:00:00,4,Luton Town,West Ham United,4.7,3.75,1.75,1.05,9.0,1.3,3.4,2.11,1.65,1.4,2.75,1.8,1.95,2.0,1.29,1.22,0.0,2.0,0.0,0.0,0.0,2.7,8.5,1.6,1.12,1.2,1.36,1.62,1.98
France Ligue 1,2023-09-01,16:00:00,4,Nantes,Olympique Marseille,3.98,3.8,1.68,1.03,13.0,1.25,4.0,1.69,2.04,1.33,3.25,1.7,2.05,2.0,1.25,1.22,0.5,1.0,0.92,2.05,2.97,2.65,8.0,1.64,1.29,1.54,1.92,2.45,3.25
Portugal Liga NOS,2023-09-01,16:15:00,4,FC Vizela,Gil Vicente,2.3,3.4,3.0,0.0,0.0,0.0,0.0,1.95,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.77,1.26,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División,2023-09-01,16:30:00,4,Albacete Balompié,Real Valladolid,2.02,3.2,3.3,1.11,6.0,1.47,2.6,2.4,1.5,1.54,2.34,2.0,1.75,1.33,1.3,1.5,1.0,0.0,2.03,1.31,3.34,1.75,8.0,2.44,1.32,1.58,2.05,2.75,3.9
Spain La Liga,2023-09-01,17:00:00,4,Almería,Celta de Vigo,2.45,3.33,2.52,1.05,11.0,1.3,3.6,1.83,1.97,1.4,2.75,1.7,2.05,1.47,1.35,1.42,0.0,1.0,1.98,1.54,3.52,1.95,7.5,2.12,1.32,1.58,1.96,2.5,3.3
Uruguay Primera División,2023-09-01,19:00:00,3,Wanderers,Torque,2.58,3.39,2.77,1.08,7.0,1.36,3.0,2.1,1.67,1.44,2.62,1.85,1.85,1.33,1.34,1.56,0.92,1.5,1.28,1.24,2.52,2.17,8.7,1.89,1.26,1.48,1.93,2.38,3.2
Brazil Serie B,2023-09-01,19:15:00,26,Vitória,Mirassol,2.04,2.96,3.55,1.11,6.0,1.54,2.33,2.52,1.46,1.57,2.25,2.2,1.57,1.25,1.35,1.71,2.5,1.17,1.58,1.3,2.88,1.65,9.1,2.7,1.22,1.42,1.8,2.25,3.1
Chile Primera División,2023-09-01,20:00:00,23,Unión La Calera,Copiapó,1.75,3.55,3.7,1.01,9.9,1.24,3.55,1.72,1.88,1.4,2.75,1.8,1.91,1.22,1.26,2.04,1.45,0.8,1.61,1.52,3.13,1.75,8.0,2.44,1.25,1.47,1.85,2.4,3.4
Paraguay Division Profesional,2023-09-01,20:00:00,9,Guaireña,General Caballero JLM,2.55,3.16,2.99,0.0,0.0,0.0,0.0,2.04,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,1.07,1.03,1.2,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-09-01,21:00:00,3,Central Córdoba SdE,Platense,2.38,2.75,3.5,1.11,6.28,1.55,2.46,2.6,1.48,1.57,2.25,2.1,1.67,1.33,1.33,1.6,1.21,0.86,1.45,1.2,2.65,1.85,8.0,2.28,1.26,1.5,2.0,2.5,3.5
Brazil Serie B,2023-09-01,21:30:00,26,Londrina,Tombense,2.38,2.73,2.73,1.11,6.0,1.5,2.45,2.35,1.53,1.5,2.5,2.0,1.77,1.36,1.35,1.59,1.17,0.58,1.29,1.37,2.66,1.85,9.7,2.26,0.0,1.23,1.44,1.9,2.19
