League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Egypt Egyptian Premier League,2023-07-10,14:30:00,33,Ceramica Cleopatra,Pyramids FC,4.02,3.22,2.01,1.06,6.8,1.37,2.75,2.14,1.71,1.48,2.61,1.92,1.84,1.67,1.36,1.28,1.25,1.75,1.53,1.48,3.01,2.13,8.5,1.93,1.28,1.59,1.95,2.42,3.34
Argentina Primera División,2023-07-10,16:30:00,24,Colón,Belgrano,2.2,3.0,3.1,1.08,8.0,1.44,2.8,2.3,1.6,1.5,2.5,1.95,1.8,1.35,1.37,1.62,1.25,1.08,1.5,1.29,2.79,1.5,5.75,3.0,1.27,1.57,1.93,2.37,3.28
Peru Primera División,2023-07-10,17:15:00,3,Sport Huancayo,Real Garcilaso,1.73,3.32,3.83,1.04,12.25,1.26,3.5,1.78,1.83,1.38,2.85,1.75,1.95,1.22,1.25,1.9,1.9,0.89,2.02,1.2,3.22,1.67,8.5,2.6,1.15,1.31,1.47,1.85,2.35
Uruguay Primera División,2023-07-10,19:00:00,5,Torque,River Plate,2.36,3.3,2.65,1.02,8.8,1.29,3.22,1.96,1.87,1.4,2.75,1.73,2.0,1.36,1.29,1.58,0.7,0.8,1.36,0.85,2.21,1.73,8.0,2.38,1.22,1.49,1.7,2.25,3.0
Argentina Primera División,2023-07-10,19:30:00,24,Boca Juniors,Huracán,2.0,3.0,4.0,1.13,6.75,1.6,2.2,2.53,1.44,1.57,2.25,2.25,1.57,1.18,1.36,1.95,1.75,0.5,1.62,1.29,2.91,1.6,7.0,2.8,1.53,1.85,2.4,3.1,4.7
Brazil Serie B,2023-07-10,20:00:00,16,Vila Nova,Vitória,2.09,3.2,3.3,1.1,6.5,1.42,2.75,2.25,1.53,1.53,2.38,2.2,1.62,1.22,1.31,1.85,2.43,1.63,2.02,1.33,3.35,1.4,6.25,3.25,1.22,1.44,1.95,2.1,2.63
Brazil Serie D,2023-07-10,20:00:00,12,Campinense,Santa Cruz,2.5,2.98,2.91,1.1,6.0,1.5,2.4,2.47,1.48,1.56,2.28,2.18,1.65,1.34,1.41,1.45,2.0,1.0,2.34,1.5,3.84,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0
Brazil Serie D,2023-07-10,20:00:00,12,Brasiliense,Interporto,1.06,8.91,13.91,0.0,0.0,1.01,13.0,1.18,4.6,1.04,8.4,1.95,1.81,1.0,1.02,7.5,1.8,0.2,1.62,0.98,2.6,0.0,0.0,0.0,0.0,0.0,1.83,1.93,0.0
Brazil Serie C,2023-07-10,20:00:00,12,Confiança,Volta Redonda,2.35,2.91,3.23,1.09,7.65,1.48,2.47,2.45,1.5,1.51,2.4,2.14,1.67,1.25,1.3,1.57,1.6,0.6,1.54,1.39,2.93,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Brazil Serie C,2023-07-10,20:00:00,12,Ypiranga Erechim,Náutico,1.79,3.22,4.76,1.08,7.9,1.47,2.55,2.4,1.5,1.51,2.4,2.1,1.66,1.2,1.25,1.72,1.67,1.0,1.64,1.48,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-07-10,20:30:00,12,Remo,Operário PR,2.21,2.73,3.5,0.0,0.0,1.57,2.3,2.64,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.93,1.26,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia LFPB,2023-07-10,21:00:00,18,Nacional Potosí,Oriente Petrolero,1.29,5.85,8.95,1.02,19.0,1.11,6.5,1.4,2.87,1.22,4.0,1.67,2.15,1.06,1.14,2.5,2.63,0.88,2.54,1.02,3.56,1.34,9.0,3.88,1.3,1.56,2.0,2.62,3.5
Argentina Primera División,2023-07-10,21:30:00,24,Talleres Córdoba,Unión Santa Fe,1.5,3.6,5.8,1.02,9.5,1.34,3.38,2.0,1.73,1.4,2.75,2.05,1.7,1.06,1.25,2.4,1.92,0.92,1.5,1.1,2.6,1.29,6.5,4.0,1.28,1.56,1.92,2.36,3.35
Mexico Liga MX,2023-07-10,23:00:00,2,León,Pachuca,2.3,3.4,3.1,1.02,15.0,1.22,4.2,1.7,2.1,1.33,3.25,1.57,2.25,1.4,1.22,1.65,0.0,1.0,2.54,1.66,4.2,1.91,8.0,2.2,1.17,1.35,1.8,2.0,2.4
