League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Switzerland Super League,2023-05-25,15:30:00,35,Lugano,Young Boys,2.73,3.72,2.36,1.03,17.5,1.18,4.5,1.58,2.23,1.3,3.25,1.53,2.4,1.78,1.22,1.3,1.71,1.65,1.59,1.91,3.5,2.76,7.7,1.67,1.18,1.35,1.63,2.1,2.8
Switzerland Super League,2023-05-25,15:30:00,35,Grasshopper,St. Gallen,1.86,3.83,3.82,1.02,20.0,1.17,4.75,1.58,2.23,1.24,3.7,1.42,2.75,1.45,1.2,1.55,1.71,0.82,1.44,1.8,3.24,2.37,7.5,1.87,1.18,1.3,1.54,1.9,2.47
Switzerland Super League,2023-05-25,15:30:00,35,Winterthur,Zürich,2.56,3.6,2.56,1.04,11.5,1.22,4.0,1.64,2.13,1.33,3.05,1.62,2.25,1.51,1.28,1.47,1.12,1.06,1.27,1.46,2.73,1.92,7.3,2.32,1.21,1.35,1.61,2.03,2.65
Switzerland Super League,2023-05-25,15:30:00,35,Sion,Luzern,2.54,3.67,2.54,1.03,12.0,1.19,4.2,1.58,2.23,1.28,3.48,1.51,2.35,1.49,1.28,1.49,0.59,1.47,1.68,1.64,3.32,2.62,8.5,1.69,1.16,1.25,1.46,1.78,2.3
England Premier League,2023-05-25,16:00:00,32,Manchester United,Chelsea,1.78,4.02,4.18,1.01,13.0,1.18,4.5,1.61,2.19,1.29,3.5,1.62,2.2,1.18,1.23,2.2,2.47,1.06,1.86,1.55,3.41,1.45,8.5,3.35,1.25,1.47,1.81,2.25,2.95
Portugal LigaPro,2023-05-25,16:15:00,34,Moreirense FC,Sporting Covilhã,1.45,4.2,5.2,1.0,10.5,1.22,3.8,1.81,2.03,1.33,3.0,1.75,1.95,1.13,1.2,2.6,2.75,0.81,1.66,1.33,2.99,1.36,10.25,3.66,1.13,1.28,1.57,1.91,2.33
Iceland Úrvalsdeild,2023-05-25,16:15:00,9,Breidablik,Valur,1.89,3.7,3.3,1.02,12.0,1.15,4.75,1.47,2.55,1.22,4.04,1.46,2.63,1.3,1.24,1.89,2.0,3.0,1.99,1.71,3.7,1.68,10.0,2.54,1.09,1.17,1.33,1.59,1.97
Spain La Liga,2023-05-25,16:30:00,36,CA Osasuna,Athletic Club Bilbao,3.45,3.35,2.17,1.05,8.5,1.33,3.2,2.01,1.72,1.44,2.63,1.8,1.95,1.6,1.28,1.4,1.65,1.35,1.78,1.54,3.32,2.23,7.5,1.86,1.34,1.62,2.02,2.6,3.5
Colombia Categoria Primera B,2023-05-25,18:00:00,18,Cúcuta Deportivo,Valledupar,1.49,3.75,5.85,1.04,9.25,1.3,2.9,2.05,1.69,1.43,2.65,2.0,1.62,1.11,1.22,2.3,2.5,0.75,1.49,1.24,2.73,1.33,8.9,3.94,1.51,1.88,2.35,3.88,0.0
Argentina Prim B Nacional,2023-05-25,19:00:00,17,Independiente Rivadavia,Deportivo Maipú,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,1.86,1.81,1.3,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-05-25,19:00:00,17,Atlanta,Brown de Adrogué,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.71,1.52,1.03,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-05-25,19:00:00,17,Deportivo Riestra,Gimnasia Jujuy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,1.0,1.62,1.24,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-05-25,19:00:00,17,Racing Córdoba,Quilmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.71,1.56,1.08,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-05-25,19:00:00,17,Chacarita Juniors,Atlético Rafaela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,1.71,1.69,1.12,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-05-25,19:00:00,17,Chaco For Ever,Villa Dálmine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1.58,1.1,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-05-25,19:00:00,17,Aldosivi,Ferro Carril Oeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.5,1.27,1.43,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-05-25,19:00:00,17,Tristán Suárez,Estudiantes Caseros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.05,1.24,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-05-25,19:00:00,17,Club Atlético Mitre,Deportivo Madryn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.43,1.59,1.62,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America Copa Libertadores,2023-05-25,19:00:00,4,The Strongest,Fluminense,2.69,3.27,2.69,1.05,11.0,1.33,3.3,1.96,1.75,1.4,2.83,1.72,1.98,1.53,1.31,1.41,1.0,3.0,2.28,2.43,4.71,1.91,8.0,2.1,1.18,1.35,1.8,2.04,2.7
South America Copa Libertadores,2023-05-25,19:00:00,4,Patronato,Olimpia,2.55,3.3,2.75,1.06,9.5,1.36,3.1,2.1,1.72,1.44,2.55,1.85,1.83,1.4,1.32,1.53,1.0,1.67,1.33,1.32,2.65,1.75,8.0,2.44,1.29,1.53,2.0,2.55,3.5
South America Copa Libertadores,2023-05-25,21:00:00,4,Metropolitanos,Internacional,6.9,4.1,1.51,1.04,12.0,1.28,3.6,1.86,1.84,1.36,3.0,2.0,1.75,2.45,1.22,1.13,0.0,1.67,1.43,1.44,2.87,3.86,9.5,1.34,1.22,1.41,1.73,2.23,3.0
South America Copa Libertadores,2023-05-25,21:00:00,4,Sporting Cristal,River Plate,4.25,3.52,1.88,1.04,13.0,1.3,3.5,1.91,1.8,1.36,3.0,1.91,1.91,2.15,1.25,1.17,1.43,1.0,1.65,2.0,3.65,3.07,8.5,1.51,1.15,1.3,1.55,2.0,2.5
Colombia Categoria Primera B,2023-05-25,21:30:00,18,Patriotas Boyacá,Cortuluá,1.55,3.6,6.0,1.05,8.5,1.33,2.75,2.16,1.66,1.45,2.6,2.05,1.58,1.11,1.23,2.25,2.25,1.5,1.38,1.51,2.89,1.37,8.9,3.62,1.51,1.88,2.37,3.28,0.0
Mexico Liga MX,2023-05-25,23:00:00,0,Tigres UANL,Guadalajara,1.97,3.25,3.93,1.07,8.75,1.37,2.9,2.18,1.62,1.45,2.6,1.9,1.8,1.25,1.34,1.8,1.69,1.62,2.06,1.68,3.74,1.44,6.0,3.2,1.2,1.4,1.68,2.14,2.79
