League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Peru Primera División,2023-07-14,17:30:00,4,UTC Cajamarca,Alianza Atlético,1.83,3.3,3.9,1.04,12.0,1.27,3.45,1.87,1.75,1.38,2.8,1.78,1.95,1.22,1.25,1.9,1.7,0.5,1.57,1.34,2.91,1.22,11.0,5.0,0.0,1.25,1.42,1.73,2.17
Colombia Categoria Primera A,2023-07-14,18:00:00,1,Envigado,Atlético Bucaramanga,2.2,3.0,3.0,1.06,9.5,1.38,3.0,2.1,1.6,1.44,2.6,1.9,1.84,1.33,1.33,1.67,1.3,0.7,1.42,1.23,2.65,1.51,8.5,3.07,1.27,1.48,1.93,2.4,3.2
Chile Primera División,2023-07-14,18:00:00,17,Cobresal,Huachipato,1.83,3.3,3.7,1.05,9.0,1.29,3.5,1.75,1.87,1.36,3.0,1.73,2.0,1.25,1.29,1.83,2.5,2.0,1.74,1.45,3.19,1.69,8.0,2.63,1.21,1.34,1.6,2.07,2.7
Brazil Serie B,2023-07-14,19:00:00,17,CRB,Avaí,1.9,3.35,4.36,1.1,6.5,1.44,2.62,2.2,1.6,1.47,2.45,2.1,1.63,1.2,1.3,1.93,1.5,0.63,1.44,1.14,2.58,1.7,7.0,2.7,1.17,1.3,1.63,1.97,2.45
Argentina Primera División,2023-07-14,19:00:00,25,Godoy Cruz,Defensa y Justicia,2.12,3.38,3.26,1.07,6.5,1.33,3.0,2.1,1.65,1.49,2.51,1.9,1.86,1.33,1.33,1.68,2.18,1.55,1.54,1.37,2.91,1.41,9.0,3.49,1.28,1.5,1.93,2.5,3.45
Brazil Serie B,2023-07-14,19:00:00,17,Botafogo SP,Chapecoense,2.07,3.28,3.77,1.09,7.0,1.49,2.45,2.55,1.45,1.55,2.3,2.15,1.61,1.27,1.36,1.66,1.63,0.71,1.54,1.45,2.99,1.62,7.5,2.88,1.18,1.31,1.65,2.01,2.4
Venezuela Primera División,2023-07-14,19:00:00,19,Hermanos Colmenares,Rayo Zuliano,2.0,3.0,3.8,1.06,8.5,1.33,3.0,1.85,1.85,1.43,2.63,1.85,1.85,1.3,1.3,1.78,1.13,0.9,1.59,1.37,2.96,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0
Argentina Primera División,2023-07-14,19:00:00,25,Sarmiento,Vélez Sarsfield,2.6,2.86,3.04,1.1,5.7,1.52,2.35,2.6,1.42,1.62,2.32,2.22,1.63,1.39,1.39,1.51,1.36,0.73,1.58,1.1,2.68,2.05,8.0,2.0,1.28,1.5,1.93,2.5,3.45
Uruguay Primera División,2023-07-14,20:00:00,6,Defensor Sporting,Danubio,1.86,3.2,3.7,1.07,7.5,1.36,3.0,2.17,1.65,1.4,2.75,1.91,1.8,1.2,1.3,1.85,1.7,0.64,1.92,1.06,2.98,1.7,8.4,2.55,1.23,1.41,1.8,2.22,2.9
Chile Primera B,2023-07-14,20:30:00,18,Univ. Concepción,Recoleta,1.96,3.2,3.35,1.06,9.3,1.32,2.92,2.09,1.72,1.45,2.6,1.85,1.85,1.29,1.3,1.55,1.44,0.75,1.72,1.23,2.95,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.14
Chile Primera B,2023-07-14,20:30:00,18,San Luis,Deportes Iquique,2.05,3.2,3.2,1.05,10.5,1.28,3.25,1.83,1.8,1.4,2.7,1.75,1.95,1.29,1.29,1.6,2.38,1.44,1.68,1.52,3.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Canada Canadian Premier League,2023-07-14,20:30:00,15,York9 FC,Pacific FC,3.1,3.2,2.1,1.03,12.0,1.25,3.55,1.8,1.83,1.4,2.75,1.91,1.8,1.6,1.25,1.25,1.0,2.0,1.44,1.47,2.91,2.21,8.2,1.84,1.37,1.65,2.12,2.85,0.0
Argentina Prim B Nacional,2023-07-14,21:00:00,25,Club Atlético Güemes,Alvarado,1.91,2.87,4.0,1.12,6.46,1.53,2.25,2.6,1.45,1.58,2.25,2.27,1.6,1.22,1.34,1.84,1.18,0.55,1.33,1.1,2.43,1.59,8.6,2.94,1.55,1.92,2.43,3.34,5.2
Argentina Prim B Nacional,2023-07-14,21:10:00,25,San Martín Tucumán,San Telmo,1.4,3.8,8.0,1.04,7.7,1.36,2.82,2.1,1.6,1.47,2.67,2.38,1.54,1.08,1.23,2.66,2.18,0.45,1.4,1.03,2.43,1.33,9.7,4.2,1.48,1.8,2.26,3.15,4.9
Venezuela Primera División,2023-07-14,21:15:00,19,UCV,Zamora,3.1,3.0,2.15,1.08,7.85,1.42,2.67,2.15,1.57,1.52,2.4,2.0,1.75,1.58,1.35,1.3,1.14,0.63,1.17,1.46,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-14,21:30:00,25,Huracán,Talleres Córdoba,2.92,3.1,2.5,1.08,7.15,1.46,2.65,2.42,1.54,1.51,2.35,2.17,1.66,1.56,1.37,1.35,1.18,1.91,1.56,1.36,2.92,1.91,7.5,2.2,1.32,1.58,2.02,2.7,3.8
Brazil Serie B,2023-07-14,21:30:00,17,Atlético GO,Sport Recife,2.45,2.9,2.8,1.1,6.5,1.53,2.45,2.25,1.53,1.51,2.35,1.98,1.71,1.39,1.36,1.5,1.88,1.0,1.78,1.25,3.03,1.7,7.5,2.63,0.0,1.19,1.32,1.65,1.99
Brazil Serie B,2023-07-14,21:30:00,17,Sampaio Corrêa,Ituano,2.2,2.9,3.3,1.11,6.0,1.5,2.5,2.3,1.5,1.53,2.3,2.15,1.61,1.22,1.35,1.8,1.5,0.88,1.85,1.3,3.15,1.43,7.5,3.75,1.19,1.44,1.76,2.15,2.63
Colombia Categoria Primera A,2023-07-14,21:40:00,1,Atlético Huila,Unión Magdalena,2.0,3.1,3.4,1.03,8.3,1.32,3.04,2.0,1.67,1.43,2.71,1.87,1.87,1.27,1.31,1.8,1.2,0.4,1.39,0.87,2.26,1.64,8.0,2.77,1.29,1.54,2.0,2.55,3.3
USA USL Championship,2023-07-14,22:00:00,0,Colorado Springs,San Diego Loyal,1.83,3.3,3.75,1.05,9.0,1.29,3.5,1.75,1.87,1.36,3.0,1.73,2.0,1.25,1.29,1.8,2.11,1.3,1.52,1.47,2.99,1.81,8.6,2.23,1.25,1.53,1.87,2.33,3.18
Mexico Liga MX,2023-07-14,22:00:00,3,Mazatlán,Monterrey,4.5,4.0,1.7,1.02,15.0,1.22,4.2,1.7,2.15,1.29,3.3,1.7,2.1,2.2,1.18,1.18,1.0,1.0,1.24,1.42,2.66,2.91,8.5,1.55,1.24,1.54,1.85,2.31,3.08
Peru Primera División,2023-07-14,23:00:00,4,Universitario,Unión Comercio,1.2,5.75,13.0,1.01,17.0,1.18,4.1,1.53,2.25,1.25,3.5,2.2,1.64,1.04,1.08,4.28,2.7,0.4,1.88,1.11,2.99,1.08,13.0,8.5,1.21,1.34,1.67,2.1,2.75
