League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Norway Eliteserien,2023-07-24,14:00:00,15,Viking,Aalesund,1.33,5.2,7.64,1.01,23.0,1.14,6.0,1.41,2.69,1.25,3.75,1.8,1.95,1.06,1.12,3.3,2.29,0.0,1.96,1.11,3.07,1.25,12.2,4.85,1.18,1.34,1.61,2.02,2.65
Peru Primera División,2023-07-24,15:00:00,5,Deportivo Binacional,Deportivo Municipal,1.38,4.5,6.75,1.03,15.0,1.22,4.0,1.7,2.03,1.33,3.25,1.95,1.83,1.1,1.16,2.8,1.6,1.4,1.9,1.24,3.14,1.25,10.0,4.5,1.21,1.39,1.7,2.15,2.85
Iceland Úrvalsdeild,2023-07-24,15:00:00,16,Keflavík,KA,3.3,3.6,1.91,1.04,8.5,1.17,4.3,1.65,2.11,1.3,3.4,1.53,2.4,1.72,1.27,1.25,0.57,0.5,1.16,1.26,2.42,2.63,10.0,1.65,1.12,1.14,1.29,1.52,1.87
Bulgaria First League,2023-07-24,15:15:00,2,Beroe,Arda,3.6,3.1,1.95,1.06,7.5,1.36,3.0,2.05,1.61,1.45,2.6,1.87,1.87,1.72,1.25,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-07-24,15:30:00,2,CS U Craiova,Oţelul Galaţi,1.53,3.4,7.0,1.04,7.8,1.5,2.3,2.19,1.6,1.44,2.63,2.63,1.44,1.06,1.21,2.92,0.0,0.0,0.0,0.0,0.0,1.41,9.5,3.65,1.45,1.85,2.45,3.35,5.1
Bolivia LFPB,2023-07-24,16:00:00,20,Club Always Ready,Vaca Díez,1.22,5.5,10.0,1.01,19.75,1.14,5.25,1.5,2.35,1.25,3.6,1.99,1.73,1.06,1.12,3.75,2.0,0.25,2.38,1.14,3.52,1.14,11.0,7.08,0.0,0.0,0.0,0.0,0.0
Iceland Úrvalsdeild,2023-07-24,16:15:00,16,FH,Fylkir,1.6,3.9,4.75,1.02,12.0,1.12,5.2,1.5,2.41,1.25,3.6,1.53,2.38,1.2,1.25,1.9,2.67,0.29,1.75,1.46,3.21,1.45,9.5,3.18,1.09,1.18,1.32,1.6,1.93
Argentina Primera División,2023-07-24,16:30:00,26,Talleres Córdoba,Gimnasia La Plata,1.52,4.05,6.2,1.04,9.45,1.31,3.32,1.97,1.8,1.4,2.78,2.04,1.71,1.11,1.2,2.5,1.85,0.69,1.54,1.31,2.85,1.41,9.5,3.35,1.18,1.36,1.65,2.09,2.72
Argentina Primera División,2023-07-24,16:30:00,26,Vélez Sarsfield,Unión Santa Fe,2.05,2.9,4.0,1.12,6.25,1.58,2.2,2.8,1.38,1.6,2.2,2.25,1.55,1.25,1.38,1.75,1.31,0.92,1.28,1.08,2.36,1.64,8.5,2.64,1.29,1.56,1.98,2.58,3.48
Argentina Prim B Nacional,2023-07-24,18:00:00,23,Aldosivi,Brown de Adrogué,2.37,2.8,2.87,1.1,6.0,1.52,2.43,2.37,1.5,1.58,2.26,2.1,1.68,1.3,1.3,1.45,1.27,1.09,1.34,1.14,2.48,1.78,8.4,2.42,1.48,1.84,2.32,3.3,4.7
Argentina Primera División,2023-07-24,18:30:00,26,Banfield,Godoy Cruz,2.23,3.03,3.2,1.09,7.75,1.45,2.6,2.35,1.52,1.55,2.35,2.05,1.7,1.32,1.32,1.6,1.31,1.0,1.47,1.34,2.81,1.75,8.0,2.42,1.28,1.53,1.93,2.52,3.42
Chile Primera B,2023-07-24,19:00:00,19,Deportes Santa Cruz,Univ. Concepción,2.15,3.1,3.1,1.06,9.6,1.31,3.17,1.95,1.7,1.42,2.65,1.75,1.95,1.29,1.29,1.57,1.11,0.38,1.77,1.54,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia LFPB,2023-07-24,19:00:00,20,Universitario de Vinto,Blooming,1.8,3.3,3.9,1.02,9.2,1.26,3.34,1.8,1.83,1.38,2.9,1.77,2.0,1.23,1.27,1.94,0.89,0.44,1.55,1.16,2.71,1.51,8.5,3.16,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-07-24,19:00:00,7,Cerro,Plaza Colonia,2.05,3.5,3.3,1.07,7.75,1.36,2.95,2.05,1.72,1.46,2.55,1.9,1.83,1.2,1.25,1.85,1.4,0.6,1.34,1.11,2.45,1.5,8.5,3.1,1.21,1.4,1.7,2.17,2.88
Brazil Serie B,2023-07-24,19:00:00,19,Londrina,Botafogo SP,2.5,2.87,2.87,1.11,6.0,1.47,2.5,2.37,1.5,1.55,2.25,2.1,1.65,1.36,1.37,1.51,1.25,1.38,1.21,1.23,2.44,1.83,9.4,2.27,1.15,1.28,1.56,1.92,2.33
Brazil Serie A,2023-07-24,19:00:00,16,Coritiba,Fluminense,3.3,3.1,2.15,1.05,7.5,1.33,3.0,2.1,1.6,1.5,2.5,1.95,1.8,1.67,1.34,1.35,0.86,1.0,1.68,1.51,3.19,2.16,8.0,1.9,1.18,1.26,1.48,1.8,2.2
Brazil Serie B,2023-07-24,19:00:00,19,Vitória,Chapecoense,1.76,3.35,4.7,1.09,6.5,1.47,2.55,2.41,1.5,1.54,2.34,2.15,1.66,1.18,1.28,1.83,2.25,0.71,1.7,1.45,3.15,1.53,9.5,2.99,1.24,1.53,1.87,2.29,3.14
Argentina Primera División,2023-07-24,19:30:00,26,Racing Club,Central Córdoba SdE,1.85,3.4,4.2,1.07,7.0,1.38,2.8,2.2,1.65,1.44,2.63,2.0,1.75,1.25,1.3,1.88,1.54,1.0,1.59,1.24,2.83,1.41,9.5,3.31,1.25,1.49,1.86,2.36,3.18
Brazil Serie C,2023-07-24,20:00:00,14,EC São José,Volta Redonda,2.15,2.9,3.2,1.07,9.0,1.38,2.81,2.2,1.53,1.48,2.45,1.95,1.78,1.3,1.28,1.65,2.2,1.0,1.88,1.44,3.32,1.68,8.9,2.44,0.0,1.41,1.75,2.17,0.0
Brazil Serie C,2023-07-24,20:00:00,14,Floresta,Figueirense,2.53,2.95,2.59,1.1,6.85,1.51,2.38,2.65,1.42,1.6,2.2,2.2,1.62,1.38,1.32,1.48,1.5,0.83,1.84,1.11,2.95,1.61,8.8,2.61,0.0,1.4,1.8,2.2,0.0
Paraguay Division Profesional,2023-07-24,20:00:00,3,Libertad,Guaireña,1.24,5.1,8.3,0.0,0.0,0.0,0.0,1.62,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.17,1.73,1.14,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-24,20:45:00,26,Boca Juniors,Newell's Old Boys,1.91,3.1,4.5,1.08,6.2,1.55,2.3,2.88,1.4,1.62,2.2,2.5,1.5,1.22,1.3,1.82,1.85,0.85,1.63,1.37,3.0,1.75,8.0,2.42,1.44,1.8,2.33,3.14,4.55
Bolivia LFPB,2023-07-24,21:00:00,20,Independiente Petrolero,Oriente Petrolero,1.8,3.25,4.0,1.03,8.3,1.31,3.04,1.91,1.73,1.38,2.9,1.77,2.0,1.22,1.27,1.98,1.67,0.78,1.57,0.97,2.54,1.59,8.0,2.8,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-07-24,21:00:00,2,Jaguares de Córdoba,Boyacá Chicó,2.25,2.9,3.0,1.08,6.5,1.42,2.62,2.25,1.53,1.5,2.4,2.02,1.75,1.29,1.3,1.48,1.6,0.69,1.6,1.07,2.67,1.75,9.2,2.42,1.21,1.41,1.75,2.15,2.88
Argentina Prim B Nacional,2023-07-24,21:15:00,26,San Martín San Juan,Defensores de Belgrano,2.0,2.8,3.9,1.13,5.25,1.53,2.2,2.75,1.4,1.67,2.1,2.5,1.5,1.25,1.38,1.75,2.08,0.64,1.74,1.31,3.05,1.82,8.3,2.36,1.57,1.95,2.5,3.48,0.0
Chile Primera División,2023-07-24,21:30:00,18,Audax Italiano,Curicó Unido,2.0,3.2,3.25,1.03,11.0,1.24,3.9,1.83,1.83,1.36,3.0,1.73,2.0,1.24,1.27,1.79,1.38,1.25,1.78,1.35,3.13,1.69,9.1,2.61,1.24,1.46,1.82,2.32,3.08
Mexico Ascenso MX,2023-07-24,22:05:00,1,Atlante,Leones Negros de la Universidad de Guadalajara,1.64,3.57,4.55,1.06,8.0,1.3,3.2,2.01,1.8,1.4,2.7,1.9,1.83,1.12,1.2,2.15,0.0,0.0,0.0,0.0,0.0,1.43,8.3,3.58,1.31,1.61,1.96,2.45,3.3
