Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,AH_Neg05_H,AH_Pos05_A,AH_Pos05_H,AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
nmcPQfwi,30/07/2023,15:00,POLAND - EKSTRAKLASA,Pogon Szczecin,Widzew Lodz,ROUND 2,1.6,4.0,5.75,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.8,1.95,1.58,2.35,1.15,5.5,12.0,15.0,29.0,51.0,7.5,7.5,17.0,41.0,8.0,8.5,15.0,41.0,12.0,13.0,23.0,51.0,251.0
zgFGO4dN,30/07/2023,15:00,POLAND - EKSTRAKLASA,Cracovia,Legia,ROUND 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xW2ASM4E,30/07/2023,15:00,PERU - LIGA 1,Grau,Deportivo Garcilaso,CLAUSURA ,1.55,4.0,6.5,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.83,1.83,1.53,2.43,1.13,5.9,11.0,17.0,34.0,67.0,7.0,7.5,19.0,41.0,7.5,8.5,17.0,51.0,11.0,13.0,26.0,51.0,301.0
4njTtUyt,30/07/2023,15:00,CANADA - CANADIAN PREMIER LEAGUE,York Utd,HFX Wanderers,-,2.45,3.3,2.67,1.02,8.7,1.29,3.18,1.98,1.81,3.28,1.27,6.35,1.07,1.73,2.06,,,,,8.5,8.0,11.0,23.0,7.5,5.5,9.0,17.0,11.0,8.5,11.0,26.0,21.0,17.0,26.0,61.0,101.0
Mi46od2o,30/07/2023,15:00,ARGENTINA - LIGA PROFESIONAL,Arsenal Sarandi,Colon Santa Fe,ROUND 27,3.0,3.0,2.63,1.11,6.5,1.5,2.5,2.6,1.48,5.0,1.17,13.0,1.04,2.05,1.7,2.85,1.4,1.5,2.5,6.5,6.5,11.0,26.0,7.0,6.0,11.0,26.0,13.0,12.0,17.0,41.0,29.0,29.0,41.0,67.0,501.0
GA7eIyu0,30/07/2023,15:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Mornar Bar,Sutjeska,ROUND 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a08FZOI,30/07/2023,15:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Buducnost,Decic,ROUND 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UR8Y8k6t,30/07/2023,15:15,SLOVENIA - PRVA LIGA,Celje,Mura,ROUND 2,1.89,3.64,3.95,1.01,9.3,1.26,3.34,1.9,1.9,3.08,1.3,5.8,1.09,1.77,2.0,,,,,8.5,10.0,19.0,51.0,6.0,5.5,11.0,31.0,7.0,6.5,11.0,41.0,11.0,11.0,21.0,56.0,201.0
GtWY1jW6,30/07/2023,15:15,BULGARIA - PARVA LIGA,Levski Sofia,Lok. Sofia,ROUND 3,1.22,5.5,17.0,1.04,13.0,1.22,4.0,1.75,2.13,2.75,1.4,5.5,1.14,2.5,1.5,1.22,4.15,,,11.0,29.0,67.0,201.0,6.5,11.0,41.0,126.0,5.5,10.0,29.0,101.0,7.0,12.0,34.0,101.0,201.0
OQyZLBRC,30/07/2023,15:30,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,FK Sarajevo,Sloga Doboj,ROUND 1,1.4,4.5,6.98,1.01,11.8,1.2,3.9,1.72,2.1,2.67,1.39,4.8,1.14,1.88,1.88,,,,,10.0,15.0,31.0,81.0,6.0,6.5,15.0,51.0,6.0,6.5,13.0,51.0,8.0,9.0,18.0,61.0,201.0
z9mLnVvP,30/07/2023,15:30,ROMANIA - LIGA 1,CFR Cluj,Univ. Craiova,ROUND 3,2.2,3.2,3.4,1.08,8.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,1.83,1.83,2.15,1.68,1.33,3.3,8.0,9.0,17.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,34.0,51.0,301.0
dlZmH4IQ,30/07/2023,15:30,ARGENTINA - PRIMERA NACIONAL,Tristan Suarez,CA Mitre,ROUND 24,2.3,3.0,3.5,1.1,7.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.1,1.67,2.25,1.63,1.33,3.3,6.5,8.0,15.0,41.0,6.5,6.0,13.0,34.0,9.5,10.0,17.0,41.0,21.0,21.0,41.0,67.0,201.0
6wBu5m8c,30/07/2023,15:30,BRAZIL - SERIE B,Novorizontino,Vila Nova FC,ROUND 20,2.15,3.05,3.82,1.09,5.8,1.62,2.32,2.75,1.38,5.5,1.1,12.5,1.01,2.33,1.57,,,,,5.5,7.5,15.0,46.0,5.5,6.0,13.0,41.0,9.0,10.0,21.0,71.0,21.0,23.0,56.0,151.0,201.0
E136qd9m,30/07/2023,15:30,ARGENTINA - PRIMERA NACIONAL,Club A. Guemes,Patronato,ROUND 27,2.38,3.1,3.3,1.1,7.0,1.5,2.5,2.6,1.48,5.0,1.17,13.0,1.04,2.1,1.67,2.35,1.58,1.35,3.1,6.5,7.5,15.0,34.0,6.0,6.0,13.0,34.0,10.0,10.0,19.0,41.0,21.0,23.0,41.0,67.0,201.0
bZd0Hef6,30/07/2023,15:30,MONTENEGRO - PRVA CRNOGORSKA LIGA,Arsenal Tivat,Jezero,ROUND 2,2.37,2.94,3.18,1.08,6.3,1.48,2.48,2.47,1.48,4.6,1.16,10.5,1.01,2.12,1.69,,,,,6.0,6.5,11.0,26.0,6.5,5.5,9.5,21.0,11.0,9.0,13.0,36.0,23.0,21.0,36.0,76.0,101.0
SEUqIp3K,30/07/2023,15:50,ARGENTINA - PRIMERA NACIONAL,Chacarita Juniors,Aldosivi,ROUND 24,1.53,4.2,7.0,1.06,10.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,2.2,1.62,1.53,2.43,1.13,5.9,8.5,13.0,29.0,67.0,5.5,8.0,21.0,51.0,6.5,9.0,21.0,51.0,10.0,15.0,34.0,81.0,201.0
YTSR9MA0,30/07/2023,16:00,ARGENTINA - PRIMERA NACIONAL,Ferro,Villa Dalmine,ROUND 24,1.45,4.0,7.5,1.07,9.0,1.3,3.4,2.03,1.83,3.4,1.3,7.0,1.1,2.2,1.62,1.45,2.68,1.11,6.8,9.0,17.0,41.0,81.0,6.0,7.5,23.0,51.0,6.5,9.0,21.0,51.0,9.5,13.0,34.0,67.0,201.0
CKRV8tQ6,30/07/2023,16:00,ARGENTINA - PRIMERA NACIONAL,Gimnasia Jujuy,Deportivo Madryn,ROUND 24,2.3,3.0,3.5,1.11,6.5,1.5,2.5,2.6,1.48,5.0,1.17,13.0,1.04,2.1,1.67,2.2,1.65,1.3,3.45,6.5,8.0,15.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,19.0,41.0,21.0,23.0,41.0,67.0,201.0
C05PthcN,30/07/2023,16:00,BOLIVIA - DIVISION PROFESIONAL,Guabira,Santa Cruz,ROUND 21,1.7,3.75,5.25,1.06,10.0,1.29,3.5,1.93,1.88,3.25,1.33,6.5,1.11,1.83,1.83,1.7,2.1,1.19,4.5,10.0,13.0,23.0,51.0,7.0,7.0,15.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,26.0,51.0,251.0
r7tMlo3m,30/07/2023,16:00,CHILE - PRIMERA DIVISION,Palestino,Copiapo,ROUND 19,1.73,4.0,4.5,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.73,2.0,1.7,2.1,1.21,4.25,13.0,13.0,23.0,51.0,8.0,7.5,15.0,34.0,8.5,8.5,15.0,34.0,13.0,13.0,23.0,41.0,201.0
GIZeApS7,30/07/2023,16:00,URUGUAY - PRIMERA DIVISION,Defensor Sp.,Liverpool M.,TORNEO INTERMEDIO ,2.1,3.1,3.25,1.05,11.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.67,2.1,2.15,1.68,1.33,3.3,11.0,12.0,17.0,34.0,9.0,6.5,12.0,26.0,11.0,9.0,12.0,34.0,21.0,17.0,23.0,41.0,151.0
YPjvx243,30/07/2023,16:00,BRAZIL - SERIE A,America MG,Palmeiras,ROUND 17,3.4,3.5,2.1,1.06,10.0,1.33,3.4,2.05,1.8,3.75,1.29,7.0,1.1,1.8,1.95,3.3,1.33,1.73,2.08,10.0,7.5,10.0,19.0,9.5,6.5,9.0,17.0,17.0,12.0,15.0,29.0,41.0,29.0,34.0,51.0,251.0
KMQ4N2kA,30/07/2023,16:00,BRAZIL - SERIE A,Botafogo RJ,Coritiba,ROUND 17,1.55,3.8,6.5,1.07,9.0,1.33,3.4,2.1,1.73,3.75,1.29,7.0,1.1,2.1,1.67,1.55,2.38,1.13,5.9,9.0,13.0,29.0,67.0,6.0,7.5,21.0,51.0,6.5,8.5,21.0,51.0,11.0,13.0,34.0,67.0,501.0
GbsCoGrh,30/07/2023,16:00,BOLIVIA - DIVISION PROFESIONAL,Aurora,Universitario de Vinto,ROUND 21,1.53,4.0,7.0,1.05,11.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.83,1.83,1.55,2.38,1.14,5.75,11.0,15.0,29.0,67.0,7.0,7.5,19.0,41.0,7.5,8.5,17.0,41.0,11.0,13.0,26.0,51.0,301.0
ruQbzuua,30/07/2023,16:05,CROATIA - HNL,Hajduk Split,Rijeka,ROUND 2,1.85,3.5,3.75,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.73,2.0,1.9,1.95,1.26,3.7,11.0,12.0,21.0,41.0,8.0,7.0,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,26.0,51.0,201.0
IZHp1KIk,30/07/2023,17:00,PARAGUAY - PRIMERA DIVISION,Guairena FC,Tacuary,CLAUSURA ,2.2,3.2,3.1,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.8,1.91,2.2,1.65,1.35,3.1,9.5,10.0,17.0,34.0,7.5,6.0,12.0,26.0,10.0,9.0,15.0,34.0,21.0,19.0,29.0,51.0,251.0
rH37H7jG,30/07/2023,17:30,COLOMBIA - PRIMERA A,Once Caldas,Dep. Cali,CLAUSURA ,2.15,3.3,3.5,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.8,1.91,2.08,1.73,1.3,3.45,7.0,12.0,21.0,41.0,8.0,4.75,15.0,34.0,10.0,10.0,11.0,41.0,19.0,19.0,34.0,41.0,201.0
2mXuVzI4,30/07/2023,17:30,ARGENTINA - LIGA PROFESIONAL,Gimnasia L.P.,Platense,ROUND 27,2.5,2.8,3.3,1.13,6.0,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.25,1.57,2.38,1.55,1.33,3.3,6.0,7.0,13.0,34.0,6.0,6.0,12.0,34.0,10.0,11.0,21.0,41.0,23.0,26.0,41.0,81.0,501.0
tvWqUfXA,30/07/2023,17:30,ARGENTINA - LIGA PROFESIONAL,Huracan,Velez Sarsfield,ROUND 27,2.63,2.8,3.2,1.14,5.5,1.67,2.1,3.4,1.33,7.0,1.1,17.0,1.03,2.5,1.5,2.57,1.48,1.34,3.12,5.0,6.5,13.0,34.0,5.5,6.0,13.0,34.0,10.0,12.0,23.0,51.0,26.0,29.0,51.0,101.0,201.0
tMAKBrtl,30/07/2023,17:55,ARGENTINA - PRIMERA NACIONAL,Racing Cordoba,Ind. Rivadavia,ROUND 24,2.75,3.0,2.88,1.08,8.0,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,1.91,1.8,2.68,1.45,1.45,2.68,7.0,7.5,13.0,29.0,7.5,5.5,11.0,26.0,12.0,11.0,15.0,41.0,26.0,23.0,41.0,51.0,351.0
Svnkyfn2,30/07/2023,18:00,COSTA RICA - PRIMERA DIVISION,Guanacasteca,Saprissa,APERTURA ,4.2,3.75,1.73,1.05,11.0,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,1.91,1.8,4.15,1.22,2.1,1.7,10.0,6.5,8.0,13.0,11.0,7.5,8.5,15.0,21.0,15.0,17.0,29.0,51.0,41.0,41.0,51.0,351.0
fasNn6hT,30/07/2023,18:00,BRAZIL - SERIE B,Ponte Preta,Vitoria,ROUND 20,2.47,3.13,3.04,1.07,6.7,1.5,2.62,2.4,1.49,4.6,1.14,9.2,1.02,2.06,1.73,,,,,6.5,7.5,14.0,36.0,6.5,5.5,11.0,31.0,10.0,9.5,15.0,46.0,23.0,23.0,41.0,101.0,201.0
lKVUvrtD,30/07/2023,18:00,PANAMA - LPF,Miguelito,Arabe Unido,CLAUSURA ,2.19,2.91,3.58,1.1,5.55,1.63,2.25,2.79,1.36,5.7,1.09,4.8,1.15,2.3,1.59,,,,,,,,,,,,,,,,,,,,,
pCCEGksk,30/07/2023,18:00,NICARAGUA - LIGA PRIMERA,Sport Sebaco,Jalapa,APERTURA ,2.04,3.55,3.42,,,1.24,3.48,1.83,1.93,2.93,1.33,5.7,1.1,1.67,2.15,,,,,,,,,,,,,,,,,,,,,
8rJHK0ZS,30/07/2023,18:30,BRAZIL - SERIE A,Goias,Gremio,ROUND 17,3.1,3.25,2.38,1.07,9.0,1.33,3.4,2.1,1.73,3.75,1.29,7.0,1.1,1.8,1.95,3.0,1.38,1.6,2.3,9.0,7.5,11.0,21.0,9.5,6.0,9.5,19.0,15.0,11.0,15.0,29.0,34.0,26.0,34.0,51.0,251.0
CtoQm5Ig,30/07/2023,18:30,CHILE - PRIMERA DIVISION,Curico Unido,Union La Calera,ROUND 19,2.5,3.5,2.7,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,2.43,1.53,1.48,2.6,13.0,10.0,15.0,26.0,10.0,6.5,10.0,21.0,13.0,10.0,12.0,26.0,23.0,19.0,26.0,41.0,151.0
M72zsMMl,30/07/2023,19:00,USA - USL CHAMPIONSHIP,San Diego Loyal,Colorado Springs,-,1.84,3.72,3.75,1.01,10.9,1.19,3.92,1.71,2.11,2.64,1.4,4.75,1.13,1.61,2.25,,,,,10.0,10.0,15.0,34.0,7.0,5.5,9.5,20.0,9.0,7.0,9.5,26.0,14.0,11.0,15.0,36.0,201.0
2Nqha1yh,30/07/2023,19:00,DOMINICAN REPUBLIC - LDF,Atletico Pantoja,Atlantico,WINNERS STAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b7k0vYe,30/07/2023,19:30,PARAGUAY - PRIMERA DIVISION,Resistencia,Cerro Porteno,CLAUSURA ,5.25,4.2,1.5,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.8,1.91,5.0,1.17,2.38,1.55,13.0,7.5,7.5,11.0,15.0,8.5,8.5,12.0,29.0,17.0,17.0,23.0,51.0,41.0,41.0,51.0,251.0
hSAfK96c,30/07/2023,19:45,COLOMBIA - PRIMERA A,America De Cali,Dep. Pasto,CLAUSURA ,1.75,3.6,4.75,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,2.0,1.73,1.73,2.15,1.19,4.5,9.0,11.0,23.0,51.0,6.0,7.0,15.0,41.0,7.5,8.5,19.0,41.0,13.0,15.0,29.0,67.0,351.0
OQRmdeOR,30/07/2023,20:00,COSTA RICA - PRIMERA DIVISION,Sporting San Jose,San Carlos,APERTURA ,1.95,3.4,3.25,1.05,11.0,1.25,3.75,1.85,1.95,3.25,1.33,6.0,1.13,1.73,2.0,2.03,1.78,1.33,3.3,11.0,11.0,17.0,41.0,8.0,7.0,12.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,41.0,201.0
WSOdRhHT,30/07/2023,20:00,ARGENTINA - LIGA PROFESIONAL,Godoy Cruz,Instituto,ROUND 27,1.95,3.2,4.33,1.11,6.5,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.2,1.62,1.98,1.88,1.23,4.1,6.5,9.0,21.0,51.0,5.5,6.5,15.0,41.0,8.0,9.5,21.0,51.0,17.0,19.0,41.0,81.0,201.0
0x8iMgw5,30/07/2023,20:05,MEXICO - LIGA DE EXPANSION MX,Celaya,Tepatitlan de Morelos,APERTURA ,1.82,3.56,4.18,1.02,8.7,1.29,3.18,1.99,1.81,3.28,1.27,6.35,1.07,1.83,1.93,,,,,8.5,11.0,20.0,56.0,5.5,5.5,12.0,34.0,7.0,6.5,12.0,36.0,11.0,11.0,21.0,61.0,201.0
n5lYw2eJ,30/07/2023,20:15,PANAMA - LPF,Chiriqui,UMECIT,CLAUSURA ,3.18,3.06,2.28,1.07,7.0,1.46,2.45,2.49,1.52,4.65,1.14,7.85,1.05,2.04,1.74,,,,,,,,,,,,,,,,,,,,,
IZXyUG90,30/07/2023,20:30,ARGENTINA - PRIMERA NACIONAL,San Martin T.,Agropecuario,ROUND 27,2.05,3.0,4.33,1.13,6.0,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.38,1.53,2.05,1.8,1.22,4.15,5.5,8.5,19.0,51.0,5.0,6.0,17.0,41.0,8.0,10.0,21.0,51.0,17.0,21.0,41.0,81.0,201.0
rLD8pzbb,30/07/2023,20:30,BOLIVIA - DIVISION PROFESIONAL,Blooming,Independiente Petrolero,ROUND 21,1.55,4.75,5.5,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.83,1.83,1.53,2.43,1.17,5.0,13.0,15.0,29.0,51.0,7.0,8.5,17.0,41.0,7.5,8.5,19.0,41.0,11.0,13.0,26.0,51.0,301.0
jXqUnPXa,30/07/2023,21:00,CHILE - PRIMERA DIVISION,Coquimbo,Everton,ROUND 19,2.88,3.3,2.5,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.75,1.43,1.53,2.43,8.5,7.5,12.0,23.0,8.5,6.5,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,301.0
xATubHgF,30/07/2023,21:00,COSTA RICA - PRIMERA DIVISION,Grecia,Cartagines,APERTURA ,3.85,3.78,1.8,1.01,12.3,1.18,4.1,1.67,2.17,2.54,1.43,4.55,1.15,1.59,2.29,,,,,11.0,7.5,8.5,14.0,11.0,6.0,6.5,10.0,18.0,9.5,9.5,15.0,36.0,21.0,23.0,36.0,201.0
bcLFCOQs,30/07/2023,21:30,ARGENTINA - PRIMERA NACIONAL,Atletico Atlanta,Chaco For Ever,ROUND 24,2.5,2.9,3.3,1.11,6.5,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.2,1.62,2.38,1.55,1.33,3.3,6.0,7.5,15.0,34.0,6.0,5.5,13.0,34.0,10.0,11.0,19.0,41.0,23.0,23.0,41.0,81.0,201.0
GU1FFoLS,30/07/2023,22:00,COLOMBIA - PRIMERA A,Huila,Pereira,CLAUSURA ,2.38,3.3,3.0,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.8,1.91,2.35,1.58,1.4,2.85,9.0,9.0,15.0,29.0,7.5,6.5,11.0,26.0,11.0,9.5,15.0,34.0,23.0,21.0,29.0,51.0,251.0
dpBzQyvt,30/07/2023,22:05,MEXICO - LIGA DE EXPANSION MX,Leones Negros,Cimarrones de Sonora,APERTURA ,2.08,3.32,3.47,1.03,8.4,1.29,3.18,1.99,1.81,3.28,1.27,6.25,1.07,1.76,2.01,,,,,8.0,8.5,13.0,31.0,6.5,5.0,9.0,21.0,8.5,7.0,11.0,26.0,15.0,14.0,21.0,46.0,201.0
