Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,AH_Neg05_H,AH_Pos05_A,AH_Pos05_H,AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
UTDpIDwD,29/07/2023,15:30,SLOVAKIA - NIKE LIGA,Kosice,Slovan Bratislava,ROUND 1,4.1,3.8,1.82,1.01,13.2,1.19,3.95,1.71,2.14,2.6,1.41,4.7,1.14,1.64,2.2,,,,,11.0,7.0,7.5,11.0,12.0,6.0,6.5,9.5,21.0,11.0,10.0,15.0,46.0,26.0,26.0,36.0,201.0
zB42pxfs,29/07/2023,15:30,ARGENTINA - PRIMERA NACIONAL,Deportivo Moron,Gimnasia Mendoza,ROUND 27,1.95,3.2,4.5,1.13,6.0,1.62,2.2,3.1,1.36,6.5,1.11,15.0,1.03,2.63,1.44,1.95,1.9,1.21,4.25,5.5,8.0,21.0,51.0,4.75,6.5,17.0,51.0,7.5,10.0,26.0,67.0,17.0,21.0,41.0,101.0,201.0
SnCy6Thi,29/07/2023,15:30,BRAZIL - SERIE B,Botafogo SP,Juventude,ROUND 20,2.53,3.04,3.04,1.08,6.25,1.56,2.46,2.54,1.44,5.0,1.12,10.0,1.01,2.14,1.67,,,,,6.5,7.5,13.0,36.0,6.5,5.5,11.0,31.0,10.0,9.5,15.0,46.0,23.0,23.0,46.0,101.0,201.0
rqYeCFw3,29/07/2023,15:30,SWITZERLAND - SUPER LEAGUE,Servette,Zurich,ROUND 2,1.85,4.0,3.8,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.62,2.2,1.83,2.03,1.26,3.7,13.0,15.0,23.0,41.0,9.0,7.5,13.0,29.0,10.0,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
0bwXUdff,29/07/2023,15:30,ARGENTINA - PRIMERA NACIONAL,Temperley,Almagro,ROUND 27,2.05,3.0,4.33,1.14,5.5,1.67,2.1,3.1,1.36,6.5,1.11,17.0,1.03,2.63,1.44,2.05,1.8,1.23,4.1,5.0,7.5,19.0,51.0,4.75,6.5,17.0,51.0,7.5,11.0,26.0,67.0,17.0,23.0,51.0,126.0,201.0
OvegeNrP,29/07/2023,15:30,ROMANIA - LIGA 1,Otelul,FCSB,ROUND 3,5.5,3.75,1.65,1.07,9.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,2.0,1.73,5.0,1.17,2.2,1.65,9.0,6.0,7.0,12.0,12.0,7.0,8.5,15.0,26.0,17.0,19.0,29.0,51.0,41.0,51.0,67.0,351.0
xQe4GF9C,29/07/2023,15:30,MONTENEGRO - PRVA CRNOGORSKA LIGA,Jedinstvo,Rudar,ROUND 2,1.93,3.3,3.58,1.03,9.1,1.29,3.3,1.93,1.78,3.2,1.3,6.6,1.08,1.76,2.01,,,,,8.5,9.0,13.0,34.0,7.0,5.5,9.5,21.0,9.0,7.5,12.0,31.0,17.0,15.0,23.0,56.0,101.0
bPZgf4WC,29/07/2023,15:45,BELGIUM - JUPILER PRO LEAGUE,RWDM,Genk,ROUND 1,3.6,3.75,1.85,1.03,15.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.67,2.1,3.3,1.33,1.88,1.98,13.0,8.5,10.0,17.0,12.0,7.5,8.5,15.0,19.0,12.0,13.0,23.0,41.0,26.0,29.0,41.0,151.0
jVYsbsLG,29/07/2023,16:00,SERBIA - SUPER LIGA,TSC,Partizan,ROUND 1,2.68,3.08,2.65,1.05,7.2,1.37,2.75,2.23,1.65,3.88,1.2,7.6,1.04,1.85,1.91,,,,,8.0,7.5,12.0,26.0,7.5,5.5,9.5,23.0,12.0,10.0,14.0,36.0,26.0,21.0,36.0,81.0,201.0
4GsIkRms,29/07/2023,16:00,CHILE - PRIMERA DIVISION,Cobresal,U. Catolica,ROUND 19,2.1,3.5,3.4,1.05,11.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.67,2.1,2.05,1.75,1.33,3.3,11.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,34.0,19.0,17.0,23.0,41.0,201.0
GCtV0qyb,29/07/2023,16:00,SERBIA - SUPER LIGA,FK Vozdovac,Javor,ROUND 1,2.57,3.18,2.7,1.04,7.5,1.37,2.75,2.25,1.64,3.96,1.19,7.8,1.04,1.86,1.9,,,,,7.5,7.5,12.0,26.0,7.5,5.5,10.0,23.0,12.0,10.0,15.0,36.0,26.0,21.0,36.0,81.0,201.0
SSalFvcj,29/07/2023,16:00,BRAZIL - SERIE A,Internacional,Cuiaba,ROUND 17,1.85,3.5,4.33,1.1,7.0,1.5,2.63,2.5,1.53,5.0,1.17,11.0,1.05,2.25,1.57,1.85,2.0,1.22,4.15,7.0,8.5,21.0,51.0,5.5,6.5,15.0,41.0,7.5,9.5,21.0,51.0,15.0,19.0,41.0,81.0,201.0
tWR0Orz4,29/07/2023,16:00,BRAZIL - SERIE A,Fluminense,Santos,ROUND 17,1.57,4.0,6.0,1.07,8.5,1.4,3.0,2.2,1.67,4.0,1.25,8.0,1.08,2.2,1.62,1.58,2.35,1.15,5.5,8.5,12.0,29.0,67.0,5.5,7.5,19.0,51.0,6.5,9.0,21.0,51.0,11.0,15.0,34.0,81.0,501.0
6JbhEbCd,29/07/2023,16:00,BRAZIL - SERIE A,Athletico-PR,Cruzeiro,ROUND 17,2.05,3.3,3.8,1.08,8.0,1.4,3.0,2.2,1.67,4.33,1.22,9.0,1.07,1.95,1.8,2.03,1.83,1.26,3.7,8.0,9.5,19.0,41.0,6.5,6.5,13.0,34.0,8.5,9.0,17.0,41.0,17.0,19.0,34.0,51.0,401.0
O4fQNCjo,29/07/2023,16:00,BOLIVIA - DIVISION PROFESIONAL,Vaca Diez,Wilstermann,ROUND 21,2.3,3.5,2.9,1.06,10.0,1.33,3.25,2.03,1.78,3.5,1.29,7.0,1.1,1.83,1.83,2.3,1.6,1.43,2.75,10.0,9.0,15.0,29.0,7.5,6.5,11.0,23.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
drU2Zbf5,29/07/2023,16:00,CROATIA - HNL,Istra 1961,D. Zagreb,ROUND 2,5.5,4.0,1.5,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,2.2,1.62,5.75,1.14,2.5,1.5,9.5,6.0,6.5,10.0,13.0,8.0,8.5,15.0,29.0,19.0,21.0,34.0,67.0,51.0,51.0,81.0,201.0
rq200PMS,29/07/2023,17:00,BRAZIL - SERIE B,ABC,Londrina,ROUND 20,1.98,3.2,4.22,1.07,6.2,1.51,2.35,2.65,1.49,5.0,1.13,9.9,1.01,2.25,1.61,,,,,6.5,9.5,19.0,56.0,5.5,6.0,14.0,46.0,8.0,9.0,17.0,67.0,15.0,19.0,41.0,126.0,201.0
QsYhspGj,29/07/2023,17:00,BRAZIL - SERIE B,Avai,Guarani,ROUND 20,2.21,3.13,3.55,1.07,6.25,1.5,2.38,2.62,1.5,4.95,1.13,9.9,1.01,2.18,1.65,,,,,6.0,7.5,14.0,41.0,6.0,5.5,12.0,34.0,10.0,9.5,17.0,51.0,21.0,21.0,41.0,126.0,201.0
U3jJWfM9,29/07/2023,17:00,VENEZUELA - LIGA FUTVE,Rayo Zuliano,Carabobo,ROUND 21,3.65,3.22,2.06,1.04,7.5,1.35,2.84,2.16,1.69,3.65,1.22,7.2,1.05,1.87,1.89,,,,,7.0,6.0,8.0,15.0,7.5,5.0,7.5,15.0,13.0,9.5,12.0,26.0,36.0,23.0,36.0,71.0,201.0
dz2uXdmh,29/07/2023,17:00,ARGENTINA - LIGA PROFESIONAL,Independiente,Boca Juniors,ROUND 27,2.63,2.8,3.1,1.13,6.0,1.62,2.2,2.88,1.4,6.5,1.11,15.0,1.03,2.38,1.53,2.5,1.5,1.38,3.0,5.5,6.5,13.0,34.0,6.0,6.0,13.0,34.0,11.0,12.0,21.0,51.0,26.0,29.0,41.0,101.0,501.0
j5qHZCUC,29/07/2023,17:00,CANADA - CANADIAN PREMIER LEAGUE,Valour,Pacific FC,-,2.92,3.2,2.36,1.04,7.8,1.35,2.84,2.16,1.68,3.74,1.21,7.3,1.05,1.83,1.93,,,,,7.5,7.0,10.0,21.0,7.5,5.5,8.5,17.0,12.0,9.5,13.0,26.0,26.0,21.0,31.0,67.0,101.0
OSzbJIR0,29/07/2023,17:15,PERU - LIGA 1,Cajamarca,Union Comercio,CLAUSURA ,1.6,4.0,5.75,1.04,12.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.8,1.91,1.58,2.35,1.15,5.5,12.0,17.0,29.0,51.0,7.5,7.5,17.0,41.0,8.0,8.5,15.0,41.0,12.0,12.0,23.0,51.0,201.0
80WE6teS,29/07/2023,17:30,PARAGUAY - PRIMERA DIVISION,Sportivo Trinidense,Olimpia Asuncion,CLAUSURA ,3.6,3.6,1.91,1.04,13.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,3.55,1.28,1.88,1.93,13.0,9.0,10.0,17.0,13.0,7.0,8.5,15.0,21.0,13.0,13.0,23.0,41.0,29.0,29.0,41.0,151.0
CvUlrQ0p,29/07/2023,18:00,BRAZIL - SERIE B,Atletico GO,Sampaio Correa,ROUND 20,1.68,3.68,5.35,1.04,7.6,1.36,2.82,2.23,1.67,3.82,1.21,7.6,1.04,2.13,1.68,,,,,8.5,13.0,26.0,91.0,5.5,6.5,17.0,56.0,6.5,8.0,17.0,71.0,12.0,14.0,31.0,101.0,201.0
bVxIspdf,29/07/2023,18:00,PANAMA - LPF,Plaza Amador,Alianza,CLAUSURA ,1.86,3.18,4.42,1.07,6.7,1.48,2.4,2.58,1.49,4.8,1.13,8.45,1.04,2.19,1.64,,,,,,,,,,,,,,,,,,,,,
nkAbJTL3,29/07/2023,18:00,COLOMBIA - PRIMERA A,Deportes Tolima,Aguilas,CLAUSURA ,2.05,3.3,3.8,1.07,8.5,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.83,1.83,2.05,1.75,1.28,3.55,8.5,10.0,19.0,41.0,7.0,6.0,13.0,29.0,9.5,9.0,15.0,41.0,19.0,17.0,29.0,51.0,301.0
vgxspNHI,29/07/2023,18:30,CHILE - PRIMERA DIVISION,Colo Colo,Huachipato,ROUND 19,1.6,4.0,5.25,1.04,13.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.83,1.83,1.58,2.35,1.16,5.25,11.0,15.0,26.0,51.0,7.0,7.5,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,251.0
GYBGrESA,29/07/2023,18:30,BOLIVIA - DIVISION PROFESIONAL,The Strongest,Palmaflor,ROUND 21,1.11,8.5,23.0,1.03,17.0,1.13,6.0,1.44,2.7,2.0,1.73,3.5,1.29,2.63,1.44,1.12,6.4,,,17.0,41.0,101.0,351.0,8.5,17.0,51.0,151.0,6.0,12.0,41.0,126.0,6.0,12.0,41.0,126.0,201.0
KMnzwrkc,29/07/2023,18:30,BRAZIL - SERIE A,Fortaleza,Bragantino,ROUND 17,2.1,3.3,3.6,1.07,9.0,1.36,3.2,2.1,1.73,3.75,1.29,8.0,1.08,1.8,1.95,2.05,1.75,1.3,3.45,9.0,10.0,17.0,41.0,7.0,6.5,13.0,29.0,9.5,9.0,15.0,41.0,19.0,17.0,29.0,51.0,301.0
ELJDLtKM,29/07/2023,18:30,BRAZIL - SERIE A,Corinthians,Vasco,ROUND 17,1.83,3.3,4.75,1.1,7.0,1.5,2.63,2.63,1.5,5.0,1.17,11.0,1.05,2.25,1.57,1.83,2.03,1.19,4.5,6.5,9.5,21.0,51.0,5.5,6.5,17.0,41.0,7.5,9.5,21.0,51.0,15.0,19.0,41.0,81.0,201.0
OWpl0sMo,29/07/2023,19:00,DOMINICAN REPUBLIC - LDF,Universidad O&M,Moca,WINNERS STAGE ,2.38,3.4,2.5,1.05,7.5,1.36,2.88,2.3,1.6,4.0,1.2,8.0,1.05,,,,,,,7.0,7.5,12.0,26.0,6.5,5.5,9.0,21.0,10.0,9.0,13.0,31.0,21.0,17.0,31.0,67.0,67.0
UeMz80uD,29/07/2023,19:05,ARGENTINA - PRIMERA NACIONAL,Quilmes,Atl. Rafaela,ROUND 24,2.3,3.1,3.4,1.08,8.0,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,1.91,1.8,2.3,1.6,1.35,3.1,7.5,8.5,15.0,34.0,7.0,6.0,12.0,29.0,10.0,10.0,15.0,41.0,21.0,21.0,34.0,51.0,351.0
G0nFXz73,29/07/2023,19:15,VENEZUELA - LIGA FUTVE,Mineros,Caracas,ROUND 21,3.43,3.32,2.1,1.03,8.4,1.28,3.2,1.97,1.83,3.2,1.28,6.15,1.08,1.74,2.04,,,,,8.0,6.0,8.0,15.0,8.5,5.5,7.0,13.0,15.0,10.0,11.0,21.0,36.0,23.0,31.0,56.0,201.0
80MamOqL,29/07/2023,20:00,USA - USL CHAMPIONSHIP,Pittsburgh,Memphis,-,1.87,3.5,3.86,1.02,8.8,1.28,3.2,1.95,1.83,3.28,1.27,6.2,1.07,1.79,1.98,,,,,8.0,10.0,17.0,46.0,6.0,5.5,11.0,31.0,7.0,7.0,11.0,36.0,12.0,11.0,20.0,56.0,201.0
vqJt203q,29/07/2023,20:00,PARAGUAY - PRIMERA DIVISION,Ameliano,Libertad Asuncion,CLAUSURA ,4.0,3.75,1.73,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.73,2.0,4.15,1.22,2.1,1.7,13.0,8.0,9.0,13.0,13.0,7.5,8.5,13.0,23.0,15.0,15.0,23.0,51.0,34.0,34.0,41.0,201.0
48mLYWqJ,29/07/2023,20:00,CANADA - CANADIAN PREMIER LEAGUE,Atl. Ottawa,Cavalry,-,2.34,3.34,2.84,1.02,9.2,1.26,3.34,1.9,1.88,3.14,1.29,5.9,1.08,1.68,2.13,,,,,8.5,8.0,12.0,23.0,7.5,5.5,9.0,19.0,11.0,8.0,11.0,23.0,21.0,17.0,26.0,61.0,101.0
WnowzvrA,29/07/2023,20:00,NICARAGUA - LIGA PRIMERA,Managua FC,Ocotal,APERTURA ,1.24,6.02,10.8,,,1.15,4.8,1.49,2.38,2.29,1.59,3.74,1.21,1.97,1.79,,,,,,,,,,,,,,,,,,,,,
0r3ApGHi,29/07/2023,20:00,ARGENTINA - LIGA PROFESIONAL,Tigre,San Lorenzo,ROUND 27,2.38,3.0,3.3,1.11,6.5,1.57,2.25,2.7,1.44,6.0,1.13,15.0,1.03,2.2,1.62,2.35,1.58,1.35,3.1,6.0,7.0,15.0,41.0,5.5,6.0,13.0,34.0,9.5,11.0,21.0,51.0,23.0,23.0,41.0,81.0,201.0
4AErOF8h,29/07/2023,20:05,MEXICO - LIGA DE EXPANSION MX,Tlaxcala,Atlante,APERTURA ,4.14,3.38,1.88,1.04,7.9,1.32,2.98,2.09,1.74,3.48,1.24,6.75,1.06,1.86,1.9,,,,,7.5,6.0,7.5,14.0,8.5,5.0,7.0,13.0,15.0,10.0,11.0,23.0,41.0,26.0,36.0,76.0,201.0
Qu92ImyA,29/07/2023,20:10,COLOMBIA - PRIMERA A,Petrolera,Millonarios,CLAUSURA ,2.8,3.2,2.6,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.91,1.8,2.68,1.45,1.5,2.5,8.0,7.5,12.0,26.0,8.0,6.0,10.0,23.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,351.0
S4sMt4B0,29/07/2023,20:15,PANAMA - LPF,Deportivo Universitario,Herrera,CLAUSURA ,2.5,3.05,2.79,,,1.42,2.57,2.39,1.56,4.4,1.16,7.85,1.05,1.95,1.81,,,,,,,,,,,,,,,,,,,,,
bBnepzCq,29/07/2023,20:30,USA - USL CHAMPIONSHIP,Birmingham,Charleston,-,2.05,3.58,3.2,1.01,12.0,1.18,4.05,1.68,2.16,2.57,1.42,4.6,1.14,1.55,2.38,,,,,10.0,10.0,14.0,26.0,8.0,5.5,9.0,17.0,9.5,7.0,9.5,21.0,15.0,12.0,17.0,34.0,201.0
6yj3rEtd,29/07/2023,20:30,USA - USL CHAMPIONSHIP,Loudoun,Miami FC,-,2.35,3.36,2.81,1.01,9.5,1.25,3.42,1.87,1.91,3.04,1.31,5.65,1.09,1.66,2.16,,,,,8.5,8.0,11.0,23.0,7.0,5.5,8.5,17.0,10.0,7.5,10.0,21.0,19.0,15.0,23.0,46.0,201.0
0b1vttxe,29/07/2023,20:30,USA - USL CHAMPIONSHIP,Tampa Bay,FC Tulsa,-,1.4,4.55,6.88,1.01,11.4,1.18,4.05,1.68,2.16,2.57,1.42,4.6,1.14,1.84,1.92,,,,,11.0,17.0,36.0,91.0,6.0,7.0,17.0,56.0,6.0,6.5,13.0,56.0,8.0,9.0,18.0,61.0,201.0
rJCzkIoQ,29/07/2023,20:30,ARGENTINA - PRIMERA NACIONAL,Almirante Brown,Alvarado,ROUND 27,1.91,3.25,4.5,1.1,7.0,1.5,2.5,2.6,1.48,5.0,1.17,13.0,1.04,2.25,1.57,1.98,1.88,1.23,4.0,6.5,8.5,19.0,41.0,5.5,6.5,15.0,41.0,8.0,9.5,21.0,51.0,17.0,21.0,41.0,81.0,201.0
EBzrZccG,29/07/2023,21:00,NICARAGUA - LIGA PRIMERA,Diriangen,Masachapa,APERTURA ,1.33,5.1,8.6,,,1.2,3.65,1.65,2.19,2.4,1.44,,,1.88,1.72,,,,,,,,,,,,,,,,,,,,,
MBCCqfD4,29/07/2023,21:00,BOLIVIA - DIVISION PROFESIONAL,Oriente Petrolero,Bolivar,ROUND 21,2.8,3.75,2.3,1.04,13.0,1.22,4.0,1.7,2.1,2.75,1.4,5.0,1.17,1.62,2.2,2.68,1.45,1.6,2.3,13.0,10.0,13.0,23.0,11.0,7.0,9.5,17.0,15.0,10.0,13.0,23.0,29.0,21.0,26.0,41.0,151.0
Ai5qGKsp,29/07/2023,21:00,BRAZIL - SERIE A,Atletico-MG,Flamengo RJ,ROUND 17,2.45,3.2,3.0,1.07,9.0,1.36,3.2,2.1,1.73,4.0,1.25,8.0,1.08,1.91,1.91,2.35,1.58,1.4,2.85,8.5,8.5,15.0,29.0,7.5,6.0,11.0,26.0,11.0,9.5,15.0,34.0,23.0,21.0,34.0,51.0,301.0
YeZYoqm6,29/07/2023,21:00,CHILE - PRIMERA DIVISION,U. Espanola,A. Italiano,ROUND 19,2.1,3.4,3.5,1.05,11.0,1.25,3.75,1.93,1.93,3.25,1.33,6.5,1.11,1.73,2.0,2.1,1.7,1.33,3.3,11.0,11.0,17.0,41.0,8.0,6.5,12.0,26.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
fovyacv9,29/07/2023,21:00,COSTA RICA - PRIMERA DIVISION,Alajuelense,Liberia,APERTURA ,1.22,5.0,9.5,1.04,13.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,2.1,1.67,1.26,3.7,,,13.0,23.0,51.0,126.0,7.5,11.0,29.0,67.0,6.5,9.0,23.0,67.0,7.5,11.0,29.0,67.0,301.0
pSl7sYe2,29/07/2023,21:00,USA - USL CHAMPIONSHIP,Louisville City,Indy Eleven,-,1.7,3.62,4.65,1.02,8.6,1.3,3.08,2.01,1.78,3.42,1.25,6.5,1.06,1.9,1.86,,,,,8.0,10.0,19.0,51.0,5.5,5.5,12.0,34.0,6.5,6.5,12.0,46.0,10.0,12.0,21.0,61.0,201.0
jPB4nraR,29/07/2023,21:00,USA - USL CHAMPIONSHIP,Rio Grande,El Paso,-,2.15,3.4,3.12,1.01,9.5,1.25,3.42,1.87,1.91,3.04,1.31,5.7,1.09,1.67,2.15,,,,,8.5,8.5,13.0,26.0,7.0,5.5,8.5,19.0,9.0,7.5,10.0,23.0,17.0,14.0,20.0,46.0,201.0
MwmBYGic,29/07/2023,21:30,VENEZUELA - LIGA FUTVE,Metropolitanos,Estudiantes Merida,ROUND 21,1.96,3.44,3.72,1.03,8.5,1.3,3.08,2.03,1.78,3.42,1.25,6.6,1.06,1.81,1.95,,,,,7.0,9.0,17.0,46.0,5.5,5.5,11.0,26.0,7.0,7.0,12.0,41.0,12.0,13.0,23.0,67.0,201.0
G0Sqcy9L,29/07/2023,22:00,COSTA RICA - PRIMERA DIVISION,Puntarenas FC,AD Santos,APERTURA ,1.91,3.2,3.5,1.06,10.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.8,1.98,1.83,1.28,3.55,8.5,10.0,19.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,17.0,17.0,29.0,51.0,351.0
hYcWs27r,29/07/2023,22:00,USA - USL CHAMPIONSHIP,San Antonio,Hartford Athletic,-,1.43,4.45,6.43,12.6,1.04,1.17,4.2,1.65,2.21,2.51,1.44,4.4,1.15,1.77,2.0,,,,,11.0,17.0,36.0,91.0,6.0,7.0,15.0,51.0,6.0,6.0,13.0,51.0,8.0,9.0,17.0,56.0,201.0
r1DnNZNb,29/07/2023,22:05,MEXICO - LIGA DE EXPANSION MX,Cancun,Venados,APERTURA ,2.43,3.2,2.89,1.04,7.6,1.36,2.79,2.21,1.66,3.88,1.2,7.6,1.04,1.85,1.91,,,,,7.0,7.0,11.0,23.0,6.5,5.0,8.0,19.0,10.0,8.0,11.0,26.0,21.0,18.0,26.0,61.0,201.0
zFrnAPrj,29/07/2023,22:20,COLOMBIA - PRIMERA A,Atl. Nacional,Jaguares de Cordoba,CLAUSURA ,1.57,3.8,6.5,1.06,10.0,1.3,3.4,2.05,1.8,3.5,1.29,7.0,1.1,2.1,1.67,1.55,2.38,1.15,5.5,9.5,13.0,29.0,67.0,6.0,7.5,19.0,51.0,6.5,8.5,21.0,51.0,11.0,13.0,29.0,67.0,201.0
Ikz2Ixs7,29/07/2023,22:30,PERU - LIGA 1,Cesar Vallejo,Alianza Lima,CLAUSURA ,3.25,3.4,2.25,1.07,9.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.83,1.83,3.1,1.35,1.65,2.2,9.0,7.5,10.0,21.0,9.5,6.5,9.5,19.0,15.0,12.0,15.0,29.0,34.0,26.0,34.0,51.0,251.0
6etQuOQ6,29/07/2023,22:30,PANAMA - LPF,Tauro,Potros del Este,CLAUSURA ,1.96,3.18,3.93,1.07,6.9,1.44,2.5,2.47,1.53,4.55,1.14,7.85,1.05,2.09,1.71,,,,,,,,,,,,,,,,,,,,,
dQIel4UE,29/07/2023,23:00,USA - USL CHAMPIONSHIP,Orange County SC,New Mexico,-,1.98,3.52,3.44,1.01,9.9,1.23,3.56,1.8,1.99,2.88,1.34,5.3,1.11,1.65,2.18,,,,,9.0,9.0,14.0,31.0,7.0,5.5,9.5,20.0,8.5,7.0,10.0,26.0,15.0,13.0,19.0,41.0,201.0
OCKmjQa2,29/07/2023,23:00,USA - USL CHAMPIONSHIP,Monterey Bay,Phoenix Rising,-,2.25,3.45,2.9,1.01,10.0,1.22,3.64,1.8,1.99,2.84,1.35,5.25,1.11,1.61,2.25,,,,,9.0,9.0,13.0,26.0,7.0,5.5,9.0,19.0,9.0,7.0,10.0,23.0,15.0,13.0,19.0,41.0,201.0
jybBHVRr,29/07/2023,23:00,NICARAGUA - LIGA PRIMERA,Ferretti,Matagalpa,APERTURA ,1.58,4.0,5.51,,,1.25,3.42,1.85,1.91,3.04,1.31,5.8,1.1,1.85,1.91,,,,,,,,,,,,,,,,,,,,,
23JikpF8,29/07/2023,23:00,USA - USL CHAMPIONSHIP,Oakland Roots,Detroit,-,1.67,3.7,4.74,1.02,9.0,1.27,3.28,1.93,1.85,3.2,1.28,6.05,1.08,1.84,1.92,,,,,8.5,11.0,23.0,61.0,5.5,6.0,13.0,36.0,6.5,6.5,12.0,41.0,10.0,11.0,20.0,61.0,201.0
zRKxRK50,29/07/2023,23:00,FIJI - PREMIER LEAGUE,Tavua,Lautoka,ROUND 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEjaqfRk,29/07/2023,23:30,USA - USL CHAMPIONSHIP,Las Vegas Lights,Sacramento Republic,-,3.52,3.48,1.97,1.02,9.2,1.26,3.34,1.89,1.89,3.08,1.3,5.8,1.09,1.72,2.07,,,,,8.0,6.0,8.0,15.0,9.0,5.5,7.0,12.0,15.0,10.0,11.0,21.0,36.0,23.0,31.0,56.0,201.0
trzXawP2,29/07/2023,23:30,COSTA RICA - PRIMERA DIVISION,Herediano,Zeledon,APERTURA ,1.36,4.33,6.0,1.04,13.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.83,1.83,1.4,2.85,1.12,6.4,13.0,19.0,34.0,81.0,7.5,9.0,21.0,51.0,7.0,8.5,19.0,41.0,9.5,12.0,26.0,51.0,301.0
