Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,AH_Neg05_H,AH_Pos05_A,AH_Pos05_H,AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
0xCj4NtG,05/08/2023,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Newry City,Loughgall,ROUND 1,2.26,3.78,2.76,12.0,1.05,1.21,3.74,1.74,2.09,2.78,1.36,5.05,1.12,1.59,2.29,,,,,10.0,9.0,12.0,23.0,8.0,5.5,8.0,15.0,10.0,7.5,9.0,20.0,20.0,13.0,18.0,34.0,201.0
zJ6hb0Us,05/08/2023,11:00,ICELAND - BESTA DEILD KARLA,Vestmannaeyjar,Stjarnan,ROUND 18,2.66,3.62,2.47,1.02,14.3,1.16,4.5,1.61,2.34,2.35,1.51,4.05,1.18,1.5,2.51,,,,,13.0,9.5,12.0,21.0,10.0,6.0,7.5,13.0,13.0,8.0,8.5,15.0,23.0,14.0,17.0,26.0,151.0
rRvZ9qnR,05/08/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Annagh,Dundela,ROUND 1,2.22,3.48,2.92,1.01,9.8,1.21,3.74,1.74,2.07,2.71,1.38,5.5,1.11,1.58,2.31,,,,,9.5,8.5,12.0,23.0,8.0,5.5,8.5,17.0,12.0,8.5,11.0,21.0,21.0,15.0,23.0,56.0,101.0
YBo621v1,05/08/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Institute,Knockbreda,ROUND 1,1.74,3.94,3.98,1.01,13.0,1.14,4.9,1.51,2.32,2.38,1.57,3.9,1.19,1.52,2.46,,,,,13.0,15.0,21.0,56.0,9.0,7.0,12.0,23.0,9.0,7.0,10.0,23.0,13.0,11.0,15.0,31.0,101.0
SxZDtdAf,05/08/2023,11:00,ENGLAND - LEAGUE TWO,Crawley,Bradford City,ROUND 1,3.6,3.6,1.95,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.83,1.83,3.55,1.28,1.85,1.95,9.5,7.0,9.0,17.0,10.0,6.5,9.0,17.0,19.0,13.0,17.0,29.0,41.0,34.0,41.0,51.0,301.0
0EJepfbK,05/08/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,H&W Welders,Ballinamallard,ROUND 1,2.21,3.58,2.87,1.02,12.0,1.16,4.3,1.63,2.25,2.45,1.46,4.3,1.16,1.51,2.48,,,,,11.0,10.0,13.0,26.0,8.5,6.0,9.0,17.0,11.0,8.0,9.5,21.0,19.0,13.0,17.0,36.0,101.0
K8s23sPf,05/08/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Dergview,Portadown,ROUND 1,3.3,3.72,1.97,1.01,12.0,1.15,4.5,1.58,2.35,2.34,1.5,4.05,1.18,1.49,2.54,,,,,13.0,9.0,10.0,15.0,12.0,6.5,7.5,12.0,17.0,9.5,9.5,15.0,36.0,21.0,21.0,31.0,101.0
Qorb4N9l,05/08/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ballyclare,Bangor FC,ROUND 1,2.39,3.64,2.54,1.01,13.0,1.14,4.9,1.51,2.32,2.35,1.58,3.88,1.2,1.44,2.69,,,,,13.0,12.0,13.0,23.0,11.0,6.5,8.5,15.0,13.0,8.0,9.0,17.0,21.0,13.0,15.0,26.0,81.0
neqf53fr,05/08/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ards,Newington,ROUND 1,1.83,3.96,3.56,1.01,12.5,1.14,4.9,1.4,2.64,2.09,1.72,3.28,1.27,1.41,2.81,,,,,15.0,17.0,23.0,61.0,9.0,7.5,13.0,23.0,9.0,7.0,10.0,23.0,12.0,9.5,13.0,31.0,101.0
M30natOu,05/08/2023,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Glenavon,Glentoran,ROUND 1,6.42,4.45,1.45,1.01,11.6,1.2,3.9,1.72,2.12,2.67,1.39,4.8,1.13,1.83,1.93,,,,,10.0,6.0,6.0,8.5,14.0,7.0,6.0,9.0,26.0,15.0,13.0,19.0,91.0,46.0,46.0,61.0,201.0
tzplxZzn,05/08/2023,11:00,ESTONIA - MEISTRILIIGA,Kalju,Narva,ROUND 22,1.73,3.74,4.3,1.01,10.0,1.22,3.65,1.79,2.0,2.84,1.35,5.2,1.11,1.71,2.08,,,,,9.5,12.0,21.0,56.0,6.0,6.0,12.0,31.0,6.5,6.5,11.0,36.0,10.0,10.0,19.0,51.0,201.0
b3U9sxel,05/08/2023,11:00,ENGLAND - LEAGUE TWO,Colchester,Swindon,ROUND 1,2.5,3.3,2.88,1.06,10.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.43,1.53,1.43,2.75,8.5,8.5,13.0,29.0,7.5,6.0,11.0,23.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
nLhbnRtG,05/08/2023,11:00,ENGLAND - LEAGUE ONE,Blackpool,Burton,ROUND 1,1.62,4.0,5.0,1.04,13.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.7,2.05,1.63,2.25,1.18,4.65,13.0,15.0,26.0,51.0,8.0,7.5,15.0,41.0,8.5,8.5,15.0,41.0,13.0,12.0,21.0,41.0,201.0
KCV5rIur,05/08/2023,11:00,ENGLAND - LEAGUE ONE,Wycombe,Exeter,ROUND 1,1.91,3.6,4.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.75,2.0,1.93,1.93,1.26,3.7,11.0,12.0,21.0,41.0,8.0,7.0,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,23.0,41.0,201.0
QZPno1i6,05/08/2023,11:00,SCOTLAND - PREMIERSHIP,St Johnstone,Hearts,ROUND 1,3.25,3.5,2.2,1.04,12.0,1.25,4.0,1.85,2.0,3.2,1.36,5.5,1.14,1.7,2.05,3.1,1.35,1.68,2.15,12.0,8.5,11.0,21.0,11.0,6.5,9.0,17.0,17.0,11.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
4v4PbKL5,05/08/2023,11:00,SCOTLAND - CHAMPIONSHIP,Dunfermline,Airdrieonians,ROUND 1,1.85,3.4,3.75,1.02,11.0,1.25,3.75,1.9,1.95,3.25,1.33,5.5,1.13,1.8,1.91,1.95,1.9,1.28,3.55,11.0,12.0,21.0,41.0,8.0,7.0,13.0,29.0,9.5,9.0,15.0,34.0,17.0,15.0,26.0,51.0,201.0
QghYdbjI,05/08/2023,11:00,SCOTLAND - CHAMPIONSHIP,Inverness,Queen's Park,ROUND 1,2.1,3.5,3.0,1.04,9.0,1.22,4.0,1.73,2.08,2.75,1.4,4.5,1.17,1.62,2.2,2.15,1.68,1.38,3.0,13.0,12.0,17.0,34.0,9.5,7.0,11.0,23.0,12.0,9.5,13.0,29.0,21.0,17.0,23.0,41.0,151.0
pzLqfFvf,05/08/2023,11:00,ENGLAND - LEAGUE TWO,Accrington,Newport,ROUND 1,2.4,3.4,2.88,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.83,1.83,2.35,1.58,1.43,2.75,9.0,8.5,13.0,29.0,7.5,6.5,11.0,23.0,11.0,9.5,15.0,34.0,23.0,21.0,29.0,51.0,301.0
YJixdI5O,05/08/2023,11:00,SCOTLAND - CHAMPIONSHIP,Partick Thistle,Raith,ROUND 1,1.73,3.8,4.0,1.05,8.5,1.29,3.5,1.95,1.9,3.4,1.3,6.0,1.11,1.83,1.83,1.78,2.1,1.25,3.8,11.0,12.0,21.0,41.0,7.0,7.5,15.0,34.0,8.0,9.0,17.0,41.0,13.0,15.0,29.0,51.0,151.0
pzXbrayP,05/08/2023,11:00,SCOTLAND - LEAGUE ONE,Falkirk,Annan,ROUND 1,1.45,4.0,6.5,1.01,15.0,1.17,4.5,1.57,2.35,2.38,1.53,4.0,1.22,1.73,2.0,,,,,15.0,21.0,41.0,67.0,9.0,8.5,21.0,41.0,8.0,9.0,15.0,41.0,10.0,12.0,23.0,41.0,151.0
bwLt7rEP,05/08/2023,11:00,SCOTLAND - LEAGUE ONE,Hamilton,Cove Rangers,ROUND 1,1.8,3.8,3.3,1.01,15.0,1.22,4.0,1.7,2.1,2.75,1.4,4.5,1.17,1.67,2.1,,,,,15.0,12.0,19.0,41.0,8.5,8.0,12.0,26.0,9.5,9.0,15.0,29.0,15.0,15.0,23.0,41.0,151.0
0n7822Mt,05/08/2023,11:00,SCOTLAND - LEAGUE ONE,Montrose,Kelty Hearts,ROUND 1,2.0,3.5,3.1,1.02,12.0,1.25,3.75,1.85,1.95,3.0,1.36,5.5,1.13,1.73,2.0,,,,,12.0,11.0,17.0,34.0,8.5,7.0,12.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,41.0,151.0
IN1D1Mym,05/08/2023,11:00,SCOTLAND - LEAGUE ONE,Queen of South,Alloa,ROUND 1,1.85,3.8,3.25,1.03,10.0,1.22,4.0,1.73,2.08,2.75,1.4,4.5,1.17,1.67,2.1,1.95,1.9,1.33,3.3,13.0,12.0,19.0,41.0,8.5,8.0,12.0,26.0,10.0,9.0,15.0,29.0,17.0,15.0,23.0,41.0,151.0
dE0H0tig,05/08/2023,11:00,SCOTLAND - LEAGUE ONE,Stirling,Edinburgh City,ROUND 1,1.73,3.8,3.8,1.01,13.0,1.22,4.0,1.7,2.1,2.75,1.4,4.5,1.17,1.73,2.0,,,,,13.0,13.0,21.0,41.0,8.5,8.0,13.0,29.0,9.0,8.5,15.0,34.0,15.0,13.0,23.0,41.0,151.0
z5qW69gU,05/08/2023,11:00,SCOTLAND - LEAGUE TWO,Bonnyrigg Rose,Dumbarton,ROUND 1,2.5,3.4,2.4,1.02,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.0,1.11,1.73,2.0,2.5,1.5,1.53,2.43,11.0,9.0,12.0,23.0,9.0,7.0,10.0,21.0,13.0,10.0,15.0,29.0,26.0,21.0,29.0,51.0,126.0
0SAxShPu,05/08/2023,11:00,SCOTLAND - LEAGUE TWO,East Fife,Peterhead,ROUND 1,1.75,3.6,3.8,1.02,12.0,1.25,3.75,1.8,2.05,2.75,1.4,5.0,1.14,1.73,2.0,1.8,2.05,1.24,3.9,12.0,13.0,21.0,41.0,8.0,7.5,15.0,34.0,9.0,9.0,15.0,34.0,15.0,15.0,23.0,41.0,151.0
EVEtRCvn,05/08/2023,11:00,SCOTLAND - LEAGUE TWO,Elgin City,Stranraer,ROUND 1,2.45,3.4,2.4,1.02,12.0,1.25,3.75,1.8,2.05,2.75,1.4,5.0,1.14,1.67,2.1,2.5,1.5,1.53,2.43,12.0,10.0,13.0,23.0,10.0,7.0,10.0,19.0,13.0,10.0,13.0,26.0,26.0,21.0,26.0,41.0,151.0
nqDlPj9b,05/08/2023,11:00,SCOTLAND - LEAGUE TWO,Spartans,Clyde,ROUND 1,1.8,3.5,3.75,1.04,9.0,1.25,3.75,1.83,2.03,3.0,1.36,5.0,1.14,1.73,2.0,1.88,1.98,1.26,3.7,12.0,13.0,21.0,41.0,8.0,7.0,13.0,29.0,9.0,9.0,15.0,34.0,15.0,15.0,23.0,41.0,151.0
8hEpQWgh,05/08/2023,11:00,SCOTLAND - LEAGUE TWO,Stenhousemuir,Forfar Athletic,ROUND 1,2.15,3.3,2.9,1.02,12.0,1.22,4.0,1.8,2.0,2.75,1.4,5.0,1.14,1.67,2.1,2.2,1.65,1.38,3.0,12.0,11.0,17.0,29.0,9.0,7.0,11.0,23.0,12.0,9.5,13.0,29.0,21.0,17.0,26.0,41.0,151.0
WW6KAPGg,05/08/2023,11:00,BELGIUM - JUPILER PRO LEAGUE,Genk,Eupen,ROUND 2,1.29,5.5,9.0,1.02,19.0,1.13,6.0,1.44,2.7,2.0,1.73,3.5,1.29,1.75,2.0,1.3,3.45,,,19.0,29.0,51.0,101.0,10.0,11.0,26.0,51.0,8.0,9.0,19.0,51.0,9.0,10.0,21.0,51.0,201.0
63Et6tRm,05/08/2023,11:00,ARMENIA - PREMIER LEAGUE,Van,Shirak Gyumri,ROUND 2,2.64,3.2,2.53,1.03,8.0,1.33,2.93,2.11,1.71,3.65,1.22,7.1,1.05,1.81,1.95,,,,,7.0,6.5,10.0,20.0,7.0,5.0,7.5,18.0,11.0,8.5,11.0,26.0,23.0,19.0,26.0,61.0,201.0
d0Lrnsx0,05/08/2023,11:00,SCOTLAND - PREMIERSHIP,Livingston,Aberdeen,ROUND 1,2.8,3.25,2.55,1.07,9.0,1.36,3.2,2.1,1.73,4.0,1.25,8.0,1.08,1.8,1.95,2.75,1.43,1.53,2.43,9.0,8.0,12.0,23.0,9.0,6.0,10.0,21.0,13.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,251.0
I9MvmNMg,05/08/2023,11:00,SCOTLAND - PREMIERSHIP,Dundee FC,Motherwell,ROUND 1,2.5,3.3,2.8,1.07,9.0,1.36,3.2,2.1,1.73,3.75,1.29,8.0,1.08,1.8,1.95,2.43,1.53,1.45,2.68,9.0,8.5,13.0,29.0,8.0,6.5,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
n3gUcvyC,05/08/2023,11:00,SCOTLAND - CHAMPIONSHIP,Morton,Ayr,ROUND 1,2.38,3.4,2.63,1.05,8.5,1.29,3.5,1.95,1.9,3.25,1.33,6.0,1.11,1.73,2.0,2.35,1.58,1.43,2.75,11.0,9.5,13.0,26.0,8.5,6.5,11.0,21.0,12.0,10.0,15.0,29.0,23.0,19.0,29.0,51.0,151.0
hQ7rRGA7,05/08/2023,11:00,ENGLAND - LEAGUE ONE,Derby,Wigan,ROUND 1,1.67,3.8,5.5,1.05,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.91,1.91,1.65,2.2,1.17,5.0,11.0,13.0,26.0,51.0,7.0,7.0,17.0,41.0,8.0,8.5,17.0,41.0,13.0,13.0,26.0,51.0,301.0
UsiRk0m8,05/08/2023,11:00,ENGLAND - LEAGUE ONE,Northampton,Stevenage,ROUND 1,2.55,3.3,2.8,1.08,8.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.05,1.7,2.43,1.53,1.45,2.68,7.5,7.0,12.0,29.0,6.5,6.5,11.0,26.0,11.0,10.0,19.0,41.0,26.0,23.0,41.0,67.0,501.0
EZ8vSde1,05/08/2023,11:00,ENGLAND - LEAGUE ONE,Charlton,Leyton Orient,ROUND 1,2.2,3.4,3.3,1.06,10.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.75,2.0,2.1,1.7,1.33,3.3,10.0,11.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0
KC9zTxte,05/08/2023,11:00,ENGLAND - LEAGUE ONE,Carlisle,Fleetwood,ROUND 1,2.25,3.4,3.2,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.91,1.91,2.2,1.65,1.38,3.0,9.0,9.0,15.0,34.0,7.5,6.5,12.0,26.0,10.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,301.0
695WTIQl,05/08/2023,11:00,ENGLAND - LEAGUE ONE,Cambridge Utd,Oxford Utd,ROUND 1,3.2,3.4,2.25,1.06,10.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.91,3.1,1.35,1.65,2.2,9.0,7.0,10.0,21.0,8.5,6.5,9.5,19.0,15.0,11.0,15.0,29.0,34.0,26.0,34.0,51.0,301.0
OpGRUbBr,05/08/2023,11:00,ENGLAND - LEAGUE ONE,Bolton,Lincoln,ROUND 1,1.75,3.6,5.0,1.07,9.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.05,1.7,1.68,2.15,1.17,5.0,8.0,11.0,26.0,51.0,6.0,7.0,17.0,41.0,7.0,8.5,19.0,51.0,13.0,15.0,34.0,67.0,501.0
hpvem7R9,05/08/2023,11:00,ENGLAND - LEAGUE ONE,Barnsley,Port Vale,ROUND 1,1.75,3.75,4.75,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.95,1.8,1.75,2.05,1.22,4.15,9.5,11.0,23.0,51.0,6.5,7.0,15.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,401.0
8YkVlK2E,05/08/2023,11:00,ENGLAND - LEAGUE ONE,Portsmouth,Bristol Rovers,ROUND 1,1.91,3.6,4.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.75,2.0,1.9,1.95,1.25,3.8,11.0,12.0,21.0,41.0,7.5,7.0,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,26.0,51.0,201.0
tzQGw3Dd,05/08/2023,11:00,ENGLAND - CHAMPIONSHIP,Swansea,Birmingham,ROUND 1,1.85,3.6,4.2,1.05,11.0,1.29,3.75,1.93,1.93,3.4,1.33,6.0,1.13,1.8,1.91,1.87,2.03,1.23,4.0,11.0,12.0,21.0,41.0,7.5,6.5,13.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
SCkN7Y8g,05/08/2023,11:00,ENGLAND - CHAMPIONSHIP,Watford,QPR,ROUND 1,1.85,3.6,4.2,1.06,10.0,1.3,3.5,2.0,1.85,3.5,1.3,6.5,1.11,1.83,1.83,1.88,2.02,1.25,3.8,11.0,11.0,21.0,41.0,7.0,7.0,13.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
AyeI8Egm,05/08/2023,11:00,ENGLAND - CHAMPIONSHIP,Plymouth,Huddersfield,ROUND 1,2.15,3.4,3.3,1.06,9.5,1.33,3.4,2.05,1.8,3.5,1.3,7.0,1.1,1.8,1.91,2.1,1.7,1.33,3.3,9.5,9.5,17.0,34.0,7.5,6.5,12.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,29.0,51.0,251.0
WpdE9fvs,05/08/2023,11:00,ENGLAND - CHAMPIONSHIP,Norwich,Hull,ROUND 1,1.75,3.5,5.0,1.06,10.0,1.3,3.5,2.03,1.83,3.5,1.3,6.5,1.11,1.83,1.83,1.73,2.08,1.2,4.4,9.5,12.0,23.0,51.0,7.0,6.5,15.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,29.0,51.0,301.0
EVhwmbXQ,05/08/2023,11:00,ENGLAND - LEAGUE ONE,Shrewsbury,Cheltenham,ROUND 1,2.25,3.3,3.2,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.95,1.8,2.2,1.65,1.35,3.1,8.5,8.5,15.0,34.0,7.0,6.5,12.0,29.0,10.0,9.5,17.0,41.0,21.0,21.0,34.0,51.0,351.0
E59nEzWP,05/08/2023,11:00,ENGLAND - CHAMPIONSHIP,Middlesbrough,Millwall,ROUND 1,1.95,3.3,4.2,1.07,9.0,1.33,3.4,2.0,1.8,3.75,1.29,7.0,1.1,1.83,1.83,1.99,1.91,1.24,3.9,9.0,11.0,21.0,41.0,7.0,6.5,15.0,34.0,9.0,8.5,15.0,41.0,17.0,17.0,29.0,51.0,251.0
GKjqFGGJ,05/08/2023,11:00,ENGLAND - CHAMPIONSHIP,Bristol City,Preston,ROUND 1,2.05,3.5,3.6,1.07,9.0,1.36,3.2,2.1,1.73,3.75,1.29,8.0,1.08,1.91,1.8,2.03,1.78,1.3,3.45,8.5,9.5,17.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,17.0,17.0,29.0,51.0,351.0
EFC0jXwJ,05/08/2023,11:00,ENGLAND - CHAMPIONSHIP,Blackburn,West Brom,ROUND 1,2.75,3.3,2.6,1.07,9.0,1.36,3.2,2.1,1.73,4.0,1.25,8.0,1.08,1.83,1.83,2.68,1.45,1.5,2.5,8.5,7.5,12.0,26.0,8.0,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,351.0
SW93BYkH,05/08/2023,11:00,DENMARK - SUPERLIGA,FC Copenhagen,Randers FC,ROUND 3,1.33,5.25,9.0,1.03,17.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,1.8,1.95,1.35,3.1,1.1,7.0,17.0,23.0,41.0,81.0,8.5,9.5,23.0,51.0,7.5,8.5,19.0,51.0,9.0,11.0,23.0,51.0,201.0
63lR6hOa,05/08/2023,11:00,ENGLAND - CHAMPIONSHIP,Stoke,Rotherham,ROUND 1,1.62,3.8,5.75,1.06,10.0,1.3,3.5,2.0,1.85,3.5,1.3,6.5,1.11,1.91,1.8,1.63,2.25,1.17,5.0,10.0,13.0,26.0,51.0,6.5,7.5,17.0,41.0,7.5,8.5,19.0,41.0,12.0,13.0,29.0,51.0,351.0
2ekZmvIK,05/08/2023,11:00,ENGLAND - LEAGUE ONE,Reading,Peterborough,ROUND 1,3.1,3.6,2.25,1.05,11.0,1.29,3.5,1.95,1.9,3.4,1.3,6.5,1.11,1.75,2.0,3.0,1.38,1.65,2.2,11.0,8.0,11.0,21.0,10.0,6.5,9.0,17.0,15.0,11.0,15.0,26.0,34.0,23.0,34.0,51.0,201.0
rgi1FxSN,05/08/2023,11:15,GERMANY - 3. LIGA,SG Dynamo Dresden,Arminia Bielefeld,ROUND 1,1.85,3.6,3.6,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.53,2.38,1.88,1.98,1.26,3.7,15.0,15.0,21.0,41.0,10.0,7.5,13.0,26.0,11.0,8.5,12.0,29.0,17.0,13.0,21.0,34.0,126.0
QgMNm82G,05/08/2023,11:30,AZERBAIJAN - PREMIER LEAGUE,Sabail,Sumqayit,ROUND 1,2.29,3.25,3.07,1.04,7.9,1.34,2.88,2.15,1.7,3.65,1.22,7.2,1.05,1.83,1.93,,,,,7.0,7.5,12.0,26.0,6.5,5.0,9.0,21.0,9.0,7.5,11.0,26.0,18.0,15.0,26.0,56.0,201.0
hWnoG0ge,05/08/2023,11:30,RUSSIA - PREMIER LEAGUE,Rubin Kazan,Spartak Moscow,ROUND 3,3.52,3.8,2.14,,,1.22,3.72,1.84,2.13,2.79,1.37,5.05,1.12,1.64,2.2,,,,,,,,,,,,,,,,,,,,,
QqogEvO7,05/08/2023,11:30,RUSSIA - PREMIER LEAGUE,Orenburg,Ural,ROUND 3,2.27,3.77,3.23,1.01,15.0,1.2,3.94,1.79,2.2,2.68,1.4,4.8,1.13,1.6,2.27,,,,,,,,,,,,,,,,,,,,,
GIq1PpY4,05/08/2023,12:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Sloga Doboj,Zeljeznicar,ROUND 2,2.8,3.15,2.43,1.05,8.0,1.36,2.78,2.21,1.65,3.9,1.19,,,1.86,1.9,,,,,7.0,6.5,10.0,21.0,6.5,5.0,8.0,18.0,11.0,8.5,11.0,26.0,26.0,20.0,31.0,67.0,201.0
lnQh2Zm6,05/08/2023,12:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Borac Banja Luka,FK Sarajevo,ROUND 2,1.79,3.45,4.34,1.04,8.5,1.33,2.91,2.13,1.7,3.65,1.22,,,1.93,1.83,,,,,7.5,9.0,17.0,46.0,5.5,5.5,11.0,26.0,7.0,7.0,12.0,36.0,12.0,13.0,23.0,61.0,201.0
nqucQQIb,05/08/2023,12:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Zvijezda 09,Igman K.,ROUND 2,2.06,3.38,3.36,1.03,9.3,1.28,3.2,1.96,1.82,3.28,1.27,6.5,1.08,1.75,2.03,,,,,8.0,8.5,13.0,31.0,6.5,5.0,9.0,21.0,8.5,7.0,10.0,26.0,17.0,14.0,21.0,51.0,201.0
ljGEfGXr,05/08/2023,12:00,BELARUS - VYSSHAYA LIGA,Slutsk,Energetik-BGU,ROUND 16,2.1,3.34,3.56,1.04,7.5,1.36,2.78,2.22,1.66,3.92,1.19,7.7,1.04,1.93,1.83,,,,,,,,,,,,,,,,,,,,,
joRITVoe,05/08/2023,12:00,AUSTRIA - BUNDESLIGA,Rapid Vienna,Altach,ROUND 2,1.53,4.33,5.75,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.7,2.05,1.5,2.5,1.14,5.75,15.0,19.0,34.0,67.0,8.5,8.0,19.0,41.0,8.0,8.5,15.0,41.0,11.0,12.0,21.0,41.0,151.0
p8QMSk11,05/08/2023,12:00,AUSTRIA - BUNDESLIGA,A. Klagenfurt,Wolfsberger AC,ROUND 2,2.7,3.6,2.45,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.53,2.38,2.68,1.45,1.58,2.35,15.0,11.0,13.0,23.0,12.0,7.0,9.5,17.0,15.0,10.0,12.0,23.0,29.0,19.0,23.0,41.0,126.0
K6G9YeVp,05/08/2023,12:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Gagra,Samgurali,ROUND 19,3.54,3.34,2.01,1.04,8.3,1.33,2.93,2.09,1.72,3.56,1.23,7.5,1.06,1.83,1.93,,,,,7.5,6.0,8.0,15.0,8.0,5.0,7.0,14.0,14.0,9.5,11.0,23.0,36.0,23.0,31.0,71.0,201.0
QoC2hULp,05/08/2023,12:00,UZBEKISTAN - SUPER LEAGUE,Buxoro,Qizilqum,ROUND 15,1.99,3.23,3.9,1.07,6.8,1.51,2.47,2.47,1.48,4.9,1.14,10.5,1.02,2.18,1.65,,,,,,,,,,,,,,,,,,,,,
MDuia0fc,05/08/2023,12:00,UZBEKISTAN - SUPER LEAGUE,Pakhtakor,Neftchi Fargona,ROUND 15,1.68,3.67,4.92,1.04,7.7,1.33,2.93,2.07,1.7,3.56,1.23,6.8,1.06,2.04,1.74,,,,,,,,,,,,,,,,,,,,,
rD3p6vDE,05/08/2023,12:00,LITHUANIA - A LYGA,Riteriai,Banga,ROUND 25,1.9,3.38,3.88,1.03,8.0,1.33,2.91,2.13,1.7,3.65,1.22,7.2,1.05,1.88,1.88,,,,,7.0,8.5,15.0,41.0,5.5,5.0,10.0,26.0,7.5,7.0,12.0,36.0,14.0,13.0,23.0,67.0,201.0
YklZ9diI,05/08/2023,12:00,UZBEKISTAN - SUPER LEAGUE,Turon,Nasaf Qarshi,ROUND 15,5.32,3.65,1.64,1.04,7.7,1.36,2.79,2.16,1.65,3.74,1.21,7.5,1.04,2.07,1.72,,,,,,,,,,,,,,,,,,,,,
QTjlSnln,05/08/2023,12:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Tuzla City,Zrinjski,ROUND 2,3.56,3.25,1.97,1.04,9.0,1.3,3.2,2.1,1.67,3.5,1.25,,,1.8,1.91,,,,,7.5,6.0,8.5,15.0,8.0,5.5,7.5,13.0,14.0,9.5,11.0,23.0,34.0,26.0,31.0,67.0,201.0
WtYPwPBl,05/08/2023,12:00,MOLDOVA - SUPER LIGA,Floresti,Sparta Selemet,ROUND 1,1.42,4.4,6.73,1.01,11.0,1.21,3.74,1.74,2.07,2.71,1.38,4.5,1.16,1.88,1.88,,,,,12.0,17.0,36.0,81.0,6.0,7.5,19.0,61.0,6.0,6.5,15.0,67.0,8.0,10.0,19.0,76.0,101.0
